traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20
940,-7.41038513,-6.63283443,1.24465775,10.1202078,1.85487831,-1.26771092,8.54362488,13.8123474,-8.47820187,-7.3558135,-9.70651817,4.578866,11.8044062,1.4263314,-0.0141493687,-11.5465202,-0.656833947,6.22817469,-4.10926485,-1.03959024
941,-7.40745449,-6.63147449,1.18623495,10.1349392,1.84641731,-1.25788975,8.55152607,13.7305527,-8.72213268,-7.15816164,-9.78137207,4.25751734,11.8950443,1.32773483,-0.0619766936,-11.5727015,-0.8116557,6.19835711,-4.07554865,-0.993352115
942,-7.40321779,-6.63084507,1.12789619,10.1493893,1.83820713,-1.24831247,8.55937672,13.6475315,-8.95881939,-6.95689154,-9.84988594,3.94010353,11.9781179,1.23533583,-0.106584631,-11.5982237,-0.966523051,6.16358519,-4.0387392,-0.952427685
943,-7.39763784,-6.63071537,1.06871033,10.1634922,1.83049154,-1.23901629,8.56716061,13.5634155,-9.18884945,-6.75198126,-9.91202927,3.62648964,12.0542803,1.1481638,-0.1484413,-11.6235771,-1.12232125,6.12319469,-3.99851894,-0.916289806
944,-7.39009809,-6.63089371,1.00659144,10.1766253,1.82441974,-1.23158419,8.57299805,13.4894991,-9.39319611,-6.56044769,-9.96293259,3.35139656,12.1172924,1.07284355,-0.184708878,-11.6470718,-1.2639221,6.0829854,-3.95960951,-0.884091973
945,-7.38277578,-6.63268518,0.95055753,10.1911383,1.816113,-1.22007489,8.58385086,13.3873348,-9.63634396,-6.32557344,-10.0207138,2.99954152,12.1884403,0.989281833,-0.22470206,-11.6726522,-1.4375819,6.02533245,-3.90848899,-0.859456778
946,-7.37412882,-6.63545704,0.895923913,10.2055731,1.80875182,-1.20812559,8.59558392,13.2851877,-9.8677578,-6.08893681,-10.0708628,2.66060257,12.2495432,0.916274607,-0.260815948,-11.6958885,-1.60454941,5.96504211,-3.85700417,-0.840420365
947,-7.36294413,-6.63900328,0.837074935,10.2189856,1.80253983,-1.19824207,8.60512257,13.190733,-10.0794516,-5.86289501,-10.1112471,2.35032344,12.3015757,0.850735128,-0.29318735,-11.7184725,-1.7628783,5.90127134,-3.80483079,-0.826539934
948,-7.35068893,-6.64293242,0.777427614,10.2319117,1.79596722,-1.18937802,8.61352253,13.0964766,-10.283926,-5.63665152,-10.145505,2.04656243,12.3469744,0.790756166,-0.323422372,-11.7405376,-1.92038143,5.83182001,-3.75016594,-0.816458642
949,-7.33613634,-6.64825153,0.716774225,10.2447777,1.79073703,-1.17948365,8.62378025,12.9969273,-10.4862928,-5.39995909,-10.1748838,1.73926747,12.3880205,0.735996127,-0.351561904,-11.762022,-2.07812738,5.75538874,-3.69278026,-0.813170135
950,-7.32152796,-6.65276337,0.653425038,10.2560978,1.78509295,-1.17391121,8.62816811,12.9144316,-10.6632376,-5.19299746,-10.1968756,1.47796357,12.4197645,0.687337637,-0.376030833,-11.7816925,-2.22162652,5.68092918,-3.63793778,-0.809200764
951,-7.30476856,-6.65841007,0.589903533,10.2673922,1.78111827,-1.16699481,8.63475704,12.8283796,-10.8364859,-4.97705603,-10.2139235,1.21846771,12.4477558,0.643624365,-0.398260385,-11.8004208,-2.36179829,5.60296726,-3.58275366,-0.81081152
952,-7.28556347,-6.6696434,0.536553919,10.2814589,1.77445865,-1.15323555,8.65048695,12.701705,-11.0497656,-4.69959593,-10.230813,0.868282914,12.4758596,0.604502141,-0.425460607,-11.8180265,-2.53453565,5.49767542,-3.51286125,-0.831001222
953,-7.2639308,-6.67894793,0.471159637,10.2928438,1.77408016,-1.14329374,8.66234779,12.5995903,-11.2235823,-4.46006584,-10.2387581,0.589961886,12.4966345,0.570356011,-0.44569993,-11.8354063,-2.67924356,5.40101576,-3.45083618,-0.848325253
954,-7.24392414,-6.68860292,0.413114011,10.304225,1.76585054,-1.13695896,8.66779613,12.5017366,-11.396224,-4.22892046,-10.244009,0.317692459,12.5102139,0.541310132,-0.466668636,-11.8497639,-2.8248806,5.29991245,-3.38709426,-0.866368771
955,-7.22067261,-6.69870853,0.347868025,10.3144226,1.76282096,-1.13048613,8.67460442,12.4077263,-11.554513,-4.00274229,-10.2437429,0.0664599836,12.5213785,0.515199721,-0.483785331,-11.864151,-2.95982075,5.19728851,-3.3251636,-0.888361275
956,-7.19467306,-6.7131114,0.289907753,10.3263788,1.75832188,-1.11991,8.68704224,12.2920017,-11.7268295,-3.74398947,-10.2383738,-0.223053575,12.5279884,0.497941613,-0.503773689,-11.8758545,-3.10547638,5.0791893,-3.25705695,-0.923912525
957,-7.16736126,-6.72677946,0.227358714,10.3369398,1.75550234,-1.11160326,8.69670582,12.1865158,-11.8837757,-3.50215626,-10.2292004,-0.483289778,12.5309458,0.482726485,-0.520576179,-11.8869324,-3.23975158,4.96164894,-3.19151354,-0.959214091
958,-7.13845873,-6.74103785,0.163694233,10.3468924,1.75267136,-1.10431111,8.70514488,12.0831795,-12.0335512,-3.26425648,-10.2164145,-0.732672453,12.5301571,0.471439421,-0.536205828,-11.8967123,-3.36824179,4.84101534,-3.12652493,-0.997374833
959,-7.10539913,-6.75912237,0.102450579,10.3577442,1.7502197,-1.09417236,8.71789265,11.9659748,-12.1876488,-3.00520563,-10.1965904,-0.999923289,12.5258026,0.467153281,-0.553221762,-11.9043684,-3.49987817,4.70765018,-3.05783439,-1.04781699
960,-7.07190132,-6.77632093,0.0390769392,10.3675261,1.74818325,-1.08604443,8.72794819,11.8562489,-12.3312216,-2.75992084,-10.1746502,-1.24637473,12.5179911,0.465093523,-0.568247318,-11.911005,-3.62269831,4.57431078,-2.99126554,-1.09707999
961,-7.03905964,-6.7920332,-0.0261721406,10.3760386,1.74673033,-1.0804137,8.73445225,11.7582674,-12.4620914,-2.5353179,-10.1528072,-1.46473169,12.5079498,0.463640302,-0.5804618,-11.9163923,-3.73353553,4.44642925,-2.92908359,-1.14239085
962,-7.00081158,-6.81269741,-0.0878865942,10.3858585,1.74506092,-1.07132566,8.74618626,11.6425982,-12.5992489,-2.28434396,-10.122489,-1.70699036,12.4938955,0.470710337,-0.595563889,-11.9190836,-3.84873247,4.3028903,-2.86229753,-1.20276833
963,-6.96296453,-6.83048391,-0.155137971,10.393527,1.74459088,-1.06602705,8.75273895,11.5429869,-12.7216139,-2.05807233,-10.09307,-1.91518676,12.4792233,0.475486755,-0.606671393,-11.9220963,-3.95050049,4.1659317,-2.80037928,-1.25649023
964,-6.91848898,-6.85554218,-0.214711443,10.4037895,1.74299276,-1.05509758,8.76754189,11.4157219,-12.8552418,-1.79365492,-10.0527277,-2.16256666,12.458086,0.494090766,-0.623921275,-11.9202681,-4.06009769,4.00778246,-2.73182607,-1.33068967
965,-6.87835503,-6.87312317,-0.283405662,10.4102087,1.74395299,-1.05110037,8.77249146,11.3223524,-12.9655066,-1.5801295,-10.0196705,-2.34718585,12.4402618,0.502091467,-0.632379055,-11.9210806,-4.14803791,3.87009597,-2.67344666,-1.38568687
966,-6.82745934,-6.90155077,-0.342875391,10.4202375,1.7422024,-1.03995538,8.78806114,11.1890726,-13.0928621,-1.31109476,-9.97080135,-2.59093213,12.4126301,0.5298298,-0.651479781,-11.9151735,-4.24927092,3.69915676,-2.60409355,-1.47107351
967,-6.78035164,-6.92460489,-0.406844765,10.4277906,1.74235868,-1.03318989,8.7972374,11.0795832,-13.2035561,-1.07924831,-9.92758942,-2.78895092,12.3875341,0.550579548,-0.664145887,-11.9103565,-4.33349705,3.54517126,-2.54307532,-1.54197741
968,-6.73530388,-6.94306517,-0.476191968,10.4330101,1.7454859,-1.02935874,8.80242348,10.9880075,-13.3004084,-0.872279286,-9.88774109,-2.95162416,12.3660564,0.564984322,-0.670562863,-11.9076643,-4.40360212,3.4041276,-2.48864365,-1.6018486
969,-6.67832899,-6.9732852,-0.535836577,10.441925,1.74403346,-1.01962876,8.81632137,10.8571625,-13.4140158,-0.615998149,-9.83208942,-3.17192626,12.3315754,0.60102731,-0.690186977,-11.8962164,-4.48640776,3.22640681,-2.42240644,-1.69374382
970,-6.62194586,-7.00021553,-0.598969042,10.4491405,1.74467409,-1.01198506,8.82741642,10.7394123,-13.5161829,-0.378145427,-9.77764797,-3.36404681,12.3000021,0.632940769,-0.70534265,-11.8857718,-4.55665874,3.05796838,-2.36129022,-1.77815807
971,-6.56182003,-7.02886391,-0.661603987,10.456399,1.74608552,-1.00353193,8.83997822,10.618516,-13.6146202,-0.138538644,-9.71951771,-3.5531311,12.2666426,0.668521762,-0.721698105,-11.8731394,-4.62123299,2.88609934,-2.30056047,-1.86777377
972,-6.50020361,-7.05682135,-0.725484967,10.4626522,1.74716258,-0.996841908,8.8500967,10.5026112,-13.7076807,0.0922927856,-9.6605587,-3.73093724,12.2325134,0.704254508,-0.737469792,-11.8596144,-4.67898226,2.71436691,-2.24132872,-1.9565568
973,-6.43674231,-7.08466434,-0.789577544,10.4686308,1.7500391,-0.989544392,8.86134148,10.3863487,-13.7969074,0.320273727,-9.60007858,-3.90176535,12.1977444,0.741631687,-0.752892375,-11.844862,-4.73041964,2.54236484,-2.18330526,-2.04607272
974,-6.37576675,-7.11081505,-0.850036144,10.4745903,1.75064182,-0.983624339,8.86991024,10.2759295,-13.8834572,0.53674078,-9.54155159,-4.06067801,12.1624985,0.779261291,-0.76718688,-11.8286772,-4.77582788,2.37698674,-2.12823772,-2.12978697
975,-6.30910969,-7.13898611,-0.912000716,10.4801445,1.75252676,-0.977194428,8.87984085,10.1618214,-13.9660301,0.756642818,-9.47837734,-4.21875715,12.1258917,0.820055783,-0.783359051,-11.810565,-4.81594706,2.20574737,-2.07239079,-2.22055864
976,-6.24881363,-7.15990019,-0.979278743,10.482832,1.75836098,-0.973927438,8.88511562,10.0700188,-14.0379219,0.948703408,-9.42439651,-4.34095812,12.0967369,0.849103034,-0.789699376,-11.7976208,-4.84437132,2.05566096,-2.02449799,-2.29299808
977,-6.16908121,-7.19485188,-1.0360924,10.4899902,1.7575078,-0.965106785,8.8989954,9.93521214,-14.1221924,1.18715894,-9.34771061,-4.51776791,12.0504589,0.905327141,-0.816120744,-11.7706852,-4.87940454,1.86023426,-1.96228886,-2.40466428
978,-6.0963974,-7.22256088,-1.09679902,10.4945974,1.76009929,-0.959210217,8.908494,9.82281971,-14.1950769,1.39759994,-9.28039837,-4.65851927,12.0122719,0.950020969,-0.833174229,-11.7487068,-4.90290356,1.68866503,-1.90845704,-2.49718475
979,-6.01500082,-7.25473166,-1.15298641,10.5008049,1.7609458,-0.951049864,8.92159462,9.69669914,-14.2681341,1.62137949,-9.20361614,-4.81096649,11.9699249,1.00401127,-0.856733799,-11.7212114,-4.9232707,1.50396025,-1.85045683,-2.60331774
980,-5.93296766,-7.28504658,-1.21084523,10.5058565,1.76283395,-0.944174647,8.93293476,9.5767107,-14.3367367,1.83541822,-9.12859821,-4.95124197,11.9283991,1.0558672,-0.878654063,-11.6938524,-4.93692446,1.32360017,-1.79424453,-2.70578027
981,-5.85716295,-7.31024647,-1.27077818,10.5091295,1.76668179,-0.93950063,8.94077969,9.47037029,-14.4011078,2.02963638,-9.06081867,-5.07116842,11.8904457,1.10107529,-0.894676924,-11.6693144,-4.94449186,1.1575098,-1.74311185,-2.794204
982,-5.77466631,-7.33776093,-1.32869637,10.5129642,1.77014792,-0.933688879,8.950634,9.3574791,-14.4635258,2.2292285,-8.98757839,-5.19376373,11.850502,1.1509198,-0.914322317,-11.6413193,-4.94739246,0.985144675,-1.68963492,-2.89074636
983,-5.68051577,-7.37051964,-1.37964988,10.5192137,1.76962411,-0.92550993,8.96424007,9.2280817,-14.5251646,2.44530058,-8.90248299,-5.33166456,11.8052998,1.21283853,-0.94395858,-11.605895,-4.94689798,0.796756566,-1.62993622,-3.00399661
984,-5.59042788,-7.39886475,-1.43396151,10.5234699,1.77175415,-0.919284582,8.97499847,9.11060715,-14.5825768,2.64468193,-8.82336617,-5.45164776,11.7633781,1.26841176,-0.968392611,-11.5730705,-4.9404912,0.61992979,-1.57409096,-3.10601354
985,-5.50189781,-7.42525005,-1.48688507,10.527523,1.774086,-0.913456738,8.98496532,8.9966917,-14.6382742,2.83611703,-8.74610138,-5.5633359,11.7225447,1.3227582,-0.991407752,-11.5402193,-4.93000317,0.449132234,-1.51975143,-3.20296121
986,-5.41566038,-7.44856215,-1.54224122,10.5298738,1.77780998,-0.90953356,8.99209118,8.89222717,-14.690876,3.01558685,-8.67310333,-5.66190481,11.6841984,1.37211573,-1.01054394,-11.5093184,-4.91489506,0.28642261,-1.46798277,-3.29239631
987,-5.32337856,-7.47340441,-1.5935576,10.5333891,1.78022897,-0.904237807,9.00148106,8.78078556,-14.74119,3.19987559,-8.59447479,-5.76392508,11.6441298,1.42678893,-1.03432012,-11.4745998,-4.8957634,0.118539713,-1.41323113,-3.38832378
988,-5.21561718,-7.50384188,-1.637393,10.5398273,1.77844167,-0.896156907,9.01541901,8.64971638,-14.7908545,3.40150857,-8.50223827,-5.88351393,11.5974808,1.49554408,-1.07077527,-11.4301443,-4.87194824,-0.0685740411,-1.34957337,-3.50383115
