traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32
200,-4.08857679,-1.47975659,-1.61803007,-0.862931907,-0.881408095,6.19932747,-3.59905457,-2.49324036,-5.58948565,0.86357522,3.99471164,-7.30185747,-1.00593579,7.13102531,4.32023859,-6.0218873,0.920757413,8.93148136,6.43638468,-2.2151835,2.974365,8.7927599,6.49030495,0.661831558,2.56275225,3.56947803,2.49434018,2.18932843,3.32360172,5.35520315,5.13763714,-1.56175995
201,-4.07223654,-1.4766593,-1.61830652,-0.859023213,-0.877070427,6.22720718,-3.62557125,-2.39196706,-5.59674025,0.808468699,4.0296917,-7.30120707,-1.01538682,7.15247393,4.26244164,-6.05861473,0.885307074,8.96179104,6.41235161,-2.25733471,2.9775598,8.83765411,6.47618484,0.623428047,2.5695014,3.58452439,2.50162792,2.19780183,3.34273171,5.38162565,5.11518574,-1.62024331
202,-4.05546522,-1.47382891,-1.61852062,-0.855110705,-0.872650921,6.25495672,-3.65086699,-2.28995991,-5.60291195,0.754337907,4.06461573,-7.30015945,-1.02466869,7.17397022,4.20403814,-6.09505177,0.848835886,8.9914341,6.38821363,-2.29955053,2.98040605,8.88265324,6.46162271,0.58484292,2.57635307,3.59972644,2.50894141,2.20626998,3.3619163,5.40796566,5.09205437,-1.67849159
203,-4.03822088,-1.47130704,-1.61867321,-0.85120368,-0.86816138,6.28252411,-3.6748836,-2.18751597,-5.60804129,0.701335728,4.0993681,-7.29877758,-1.03383291,7.19544744,4.14520931,-6.13112879,0.811424792,9.02041912,6.36399174,-2.34172368,2.98295665,8.92777729,6.44653034,0.546125591,2.58335638,3.61506915,2.51624894,2.21478701,3.38124704,5.43427324,5.06817865,-1.73645961
204,-4.02064323,-1.46906078,-1.61877882,-0.847311139,-0.863626659,6.30989027,-3.69759274,-2.08470273,-5.61215448,0.6494627,4.13390493,-7.29709673,-1.04290748,7.21686554,4.08603287,-6.16685486,0.773111165,9.04867554,6.3398962,-2.38374281,2.98522353,8.97292328,6.4309268,0.507384956,2.59051418,3.63056231,2.52356434,2.22330332,3.40060353,5.46041107,5.04365969,-1.79402101
205,-4.00261879,-1.4670943,-1.61882055,-0.84341979,-0.85899812,6.33712006,-3.71906781,-1.98130155,-5.61521435,0.598629355,4.1683836,-7.29503489,-1.05180407,7.23835421,4.02632093,-6.20221043,0.733808517,9.07626247,6.31564569,-2.42578006,2.98716831,9.01823425,6.41475916,0.468435585,2.59781647,3.64625287,2.53091693,2.23185229,3.42007518,5.48649454,5.01841736,-1.85129523
206,-3.9842329,-1.46539807,-1.61881387,-0.839540124,-0.854322791,6.36411381,-3.7392087,-1.87776124,-5.61731005,0.549029469,4.2025609,-7.29273272,-1.06065822,7.25973225,3.96631145,-6.23719263,0.693617105,9.10308933,6.29153872,-2.46771002,2.98877764,9.06352711,6.3981905,0.429479539,2.60520744,3.66202664,2.53826571,2.24043036,3.43962002,5.51244831,4.99249411,-1.90819216
207,-3.96544528,-1.46395922,-1.61874211,-0.835661411,-0.849551797,6.39100552,-3.7581234,-1.77354336,-5.61835146,0.50040549,4.23675299,-7.29002142,-1.06930447,7.28123713,3.90570331,-6.27181864,0.652416945,9.12917995,6.2674365,-2.50959468,2.99006128,9.1089077,6.38109732,0.390418231,2.61274052,3.67797112,2.54562449,2.24902129,3.45925045,5.53831339,4.96586084,-1.96478641
208,-3.94623995,-1.46279681,-1.61861992,-0.831794798,-0.844727278,6.41768503,-3.77572131,-1.66917109,-5.61844206,0.452962518,4.27071762,-7.28705454,-1.07790279,7.30269432,3.84474349,-6.30600929,0.610299528,9.15460205,6.24328375,-2.55132699,2.99110389,9.15444565,6.3632946,0.351307362,2.62052274,3.69410539,2.55290318,2.25760865,3.479002,5.56411552,4.93849564,-2.02103567
209,-3.92672968,-1.46186662,-1.61844218,-0.827933669,-0.839824975,6.44417286,-3.79203081,-1.56453538,-5.61755991,0.406680107,4.30450058,-7.28379011,-1.08635664,7.32413435,3.78339362,-6.33981371,0.567262053,9.17917156,6.21927643,-2.59307384,2.99170661,9.19994926,6.34519339,0.312028497,2.62827849,3.71037841,2.56033468,2.26626062,3.49879193,5.58973074,4.91047907,-2.07685971
210,-3.90684915,-1.46119821,-1.61821437,-0.824086368,-0.834855914,6.47049427,-3.80705428,-1.45961404,-5.61572218,0.361521691,4.33812237,-7.28024197,-1.09472585,7.34558201,3.7215867,-6.3732276,0.523264825,9.20295811,6.19539309,-2.63472462,2.99197745,9.24547005,6.32664251,0.27276808,2.63615036,3.72672582,2.56770468,2.27493715,3.51869822,5.6152544,4.88174009,-2.13231754
211,-3.88660145,-1.46078205,-1.61793387,-0.820251346,-0.829824507,6.49660873,-3.82077241,-1.35459638,-5.61296034,0.317534059,4.37155247,-7.27644014,-1.10300624,7.36701345,3.65945435,-6.40617132,0.478379071,9.22601032,6.17157316,-2.67619109,2.99198937,9.2911005,6.30737543,0.233487383,2.64427519,3.7433157,2.575037,2.28360868,3.53870082,5.64067364,4.85229635,-2.187361
212,-3.8660326,-1.46059072,-1.61759889,-0.816422224,-0.824709117,6.52254915,-3.83320904,-1.24934089,-5.60925531,0.274679273,4.40483379,-7.27235222,-1.11116827,7.38845968,3.59685063,-6.43869734,0.432522833,9.24822617,6.14780474,-2.71768451,2.99157834,9.33677769,6.28769016,0.194023013,2.65243936,3.76007247,2.58243823,2.29230309,3.5587635,5.66594648,4.82216311,-2.24202108
213,-3.84515786,-1.46062922,-1.6172148,-0.812607765,-0.819530547,6.54830933,-3.84434938,-1.14396358,-5.60464525,0.232960641,4.43796158,-7.26800966,-1.11925006,7.40992451,3.53383446,-6.47075653,0.385736018,9.26966953,6.1241107,-2.75905013,2.99084711,9.38250828,6.26746273,0.154555991,2.6607368,3.77696157,2.58980918,2.3010056,3.57889724,5.69107533,4.79135275,-2.29625845
214,-3.8239572,-1.46089375,-1.61677694,-0.80880183,-0.814274669,6.57387066,-3.85420108,-1.03851962,-5.59914303,0.192413643,4.47088718,-7.26343632,-1.1272428,7.43136692,3.47045493,-6.50236797,0.338041753,9.29024315,6.10064507,-2.80032587,2.98974156,9.4282198,6.24678183,0.115063809,2.66912889,3.79400516,2.59719777,2.30973744,3.59912443,5.71606874,4.75983524,-2.3500638
215,-3.8024168,-1.46138263,-1.61628485,-0.805006742,-0.808945358,6.59923744,-3.86276579,-0.933053434,-5.5927515,0.153026104,4.50365543,-7.25861359,-1.13509345,7.45283747,3.40675449,-6.53348589,0.289487064,9.30996132,6.07734442,-2.84148049,2.98827648,9.47395897,6.22558451,0.0755055398,2.67762852,3.81121778,2.604599,2.31850529,3.61946654,5.74095011,4.72759676,-2.40345097
216,-3.78058219,-1.46208596,-1.61574578,-0.801225901,-0.803546727,6.62442446,-3.87003732,-0.827535629,-5.58549833,0.114781342,4.53623867,-7.25358248,-1.14291775,7.47429466,3.34263229,-6.56412458,0.239983484,9.32885647,6.05421257,-2.88250113,2.98648548,9.51972294,6.20383263,0.0359898843,2.68627405,3.82857823,2.61195827,2.32728124,3.63989377,5.76568699,4.69466066,-2.45639968
217,-3.75849819,-1.46299314,-1.61515796,-0.797460496,-0.798082411,6.64940023,-3.87602353,-0.72212553,-5.57741451,0.0777084902,4.56861973,-7.24835777,-1.15066099,7.49573612,3.27820897,-6.5942421,0.189618021,9.34689999,6.03121805,-2.92342925,2.9843142,9.56550884,6.18159103,-0.00359481829,2.69498754,3.8460958,2.61936259,2.33609366,3.66038871,5.790236,4.66106462,-2.50883746
218,-3.73610926,-1.46410263,-1.61452186,-0.793707609,-0.792545497,6.67420101,-3.88072681,-0.616676867,-5.56847,0.0417585745,4.60085535,-7.24290037,-1.15828967,7.51720667,3.21337938,-6.62387848,0.138347134,9.36399841,6.00853825,-2.96426868,2.98173952,9.61123371,6.15895271,-0.0431805626,2.70376468,3.86374426,2.62674785,2.34491134,3.68097115,5.81465149,4.62674618,-2.56087327
219,-3.71346378,-1.46541071,-1.61383414,-0.789968312,-0.786931932,6.69880152,-3.88415313,-0.511368811,-5.55871677,0.00697811507,4.63288927,-7.23727798,-1.16588438,7.53866339,3.14819336,-6.65296793,0.086172305,9.38026237,5.98596907,-3.00499034,2.97881985,9.65702915,6.13569498,-0.0827886388,2.71269822,3.88160825,2.63412738,2.35374069,3.70163965,5.83890295,4.59175539,-2.61239338
220,-3.69054866,-1.46690357,-1.61309254,-0.786238194,-0.781237721,6.72321033,-3.88630915,-0.406160325,-5.54814911,-0.0266743433,4.66477489,-7.23145533,-1.17338586,7.56015158,3.08265114,-6.68150663,0.03312039,9.39564133,5.96361399,-3.04558158,2.97553658,9.70283222,6.11190224,-0.122402005,2.72172999,3.89963794,2.64150643,2.3625946,3.72240233,5.86300087,4.55605268,-2.66346693
221,-3.66743541,-1.46857989,-1.61231828,-0.782534659,-0.775509,6.74739504,-3.8871789,-0.30127117,-5.53684139,-0.059149012,4.69638872,-7.22553158,-1.18087101,7.58155727,3.0168705,-6.70950222,-0.0207566135,9.41008186,5.94152308,-3.08610177,2.97182369,9.74857712,6.08772993,-0.162043765,2.7307868,3.91780281,2.64890456,2.37145233,3.7432034,5.88688421,4.51972437,-2.71398687
222,-3.64403486,-1.47043693,-1.61148143,-0.778836668,-0.769677281,6.77139711,-3.88680387,-0.196501017,-5.52473402,-0.0905072689,4.72788191,-7.21941233,-1.188254,7.60302544,2.95071626,-6.73690748,-0.0755093694,9.4236393,5.91964054,-3.12647319,2.9677608,9.79434776,6.06296587,-0.201672494,2.7399621,3.93614697,2.65630817,2.38036919,3.76415038,5.91063166,4.48264408,-2.76403713
223,-3.62046695,-1.47245228,-1.61060286,-0.775157332,-0.763776064,6.79521847,-3.88516164,-0.0918856189,-5.51184177,-0.120742083,4.75921202,-7.21312952,-1.19555271,7.62451649,2.88422489,-6.76375246,-0.13110669,9.43621254,5.89812756,-3.16672802,2.96329403,9.84003735,6.0377903,-0.241262257,2.74920082,3.95466089,2.66370273,2.38925219,3.78510785,5.93415785,4.44495392,-2.81357694
224,-3.59661245,-1.4746418,-1.60966706,-0.771486104,-0.757792473,6.81882668,-3.8822732,0.012421703,-5.4982233,-0.149840578,4.79033422,-7.20673466,-1.20281601,7.64598131,2.81745267,-6.78999805,-0.187535346,9.44785786,5.87687397,-3.20686793,2.95843387,9.88570786,6.01212168,-0.280873299,2.75847912,3.97330928,2.67113519,2.39822054,3.80622268,5.95754194,4.40650129,-2.8626194
225,-3.57259393,-1.4769969,-1.60869682,-0.767841995,-0.751768827,6.84222031,-3.87812853,0.116329409,-5.48391438,-0.177811876,4.8212328,-7.2002573,-1.21005511,7.66740942,2.75045848,-6.81562901,-0.244748488,9.4585743,5.8559494,-3.24683499,2.95321822,9.93133068,5.98596048,-0.320354998,2.76787257,3.99209929,2.67849159,2.40718079,3.8274107,5.98072052,4.36740208,-2.91108942
226,-3.54837584,-1.47949529,-1.60767341,-0.764207184,-0.745647073,6.86543751,-3.87275338,0.220031828,-5.46885633,-0.20469372,4.85200214,-7.19363022,-1.21721506,7.68888903,2.68308759,-6.84062862,-0.302829802,9.46834373,5.8352499,-3.28670025,2.94760489,9.97698021,5.95918655,-0.359885037,2.7773788,4.01115179,2.68585515,2.41611242,3.84864259,6.00370407,4.32764244,-2.95907044
227,-3.52402115,-1.48213518,-1.60660267,-0.76059109,-0.739456713,6.88845158,-3.86614919,0.323352754,-5.45310736,-0.230461955,4.88257647,-7.18691444,-1.22432899,7.71036339,2.61543846,-6.86500168,-0.361701846,9.47710133,5.81496811,-3.32647538,2.94155097,10.0224838,5.93213701,-0.399368912,2.78683496,4.03029442,2.69329286,2.42511058,3.86994672,6.02644253,4.28725433,-3.00644374
228,-3.49944687,-1.48492634,-1.60548723,-0.756992042,-0.73320955,6.91123009,-3.85832834,0.426113576,-5.43673658,-0.255113602,4.9128933,-7.18018389,-1.23145926,7.73176336,2.54763317,-6.88870382,-0.421325654,9.48495483,5.79491758,-3.36607265,2.93514776,10.0680246,5.90441179,-0.438814968,2.79643273,4.04965353,2.70069122,2.43413329,3.89138126,6.04901266,4.24614334,-3.05327177
229,-3.47475767,-1.48784447,-1.60432875,-0.753411114,-0.726887107,6.93383837,-3.84927773,0.528612137,-5.41965055,-0.278700799,4.94307899,-7.17332363,-1.23850369,7.7532115,2.47945738,-6.91176701,-0.481779158,9.491745,5.77528572,-3.40561652,2.92828083,10.113451,5.87636375,-0.478241384,2.80603218,4.06917381,2.70808792,2.44311857,3.91282415,6.07134199,4.2044282,-3.09957218
230,-3.44986153,-1.49089694,-1.60311294,-0.749841869,-0.720470011,6.95624828,-3.83904529,0.630648911,-5.40191412,-0.301209331,4.97311258,-7.16639519,-1.24548793,7.7747016,2.41110253,-6.93410254,-0.542930186,9.49762917,5.75599051,-3.44489455,2.92111135,10.1588564,5.84766912,-0.517523408,2.81575489,4.08886957,2.71544695,2.45215464,3.93441892,6.09350061,4.16198969,-3.14530182
231,-3.42487311,-1.49407363,-1.6018647,-0.746299088,-0.714015603,6.97842646,-3.82760477,0.732085526,-5.38359165,-0.32262975,5.00286245,-7.15949154,-1.2525084,7.79607916,2.34255767,-6.95578814,-0.604835749,9.50245953,5.7371316,-3.48412824,2.91347909,10.2041302,5.81864738,-0.556765199,2.82546401,4.10871887,2.72284722,2.46121383,3.95606256,6.11539078,4.11893797,-3.19040942
232,-3.39972329,-1.49736583,-1.60055995,-0.742765903,-0.707466424,7.00042915,-3.81498575,0.83312887,-5.36461878,-0.343027055,5.0325079,-7.15249252,-1.25945187,7.81753778,2.27371144,-6.97672224,-0.667506933,9.50631809,5.71854734,-3.52322817,2.9054389,10.2493763,5.78910732,-0.595971882,2.83522129,4.12874031,2.73022342,2.47027802,3.97779703,6.13708544,4.07520676,-3.23498726
233,-3.37449646,-1.50076854,-1.59921587,-0.739256203,-0.700856626,7.02221918,-3.80118465,0.933597267,-5.34505606,-0.362350881,5.06191111,-7.14551592,-1.26641655,7.83893061,2.20467186,-6.99696159,-0.730908513,9.50914383,5.70039129,-3.56220937,2.89698744,10.2945385,5.75910234,-0.635106564,2.84502482,4.14896202,2.737607,2.47934651,3.99958253,6.15851545,4.03087521,-3.27892661
234,-3.34913588,-1.50427485,-1.597821,-0.735759676,-0.694164991,7.04381466,-3.78623056,1.03352582,-5.32489395,-0.380664676,5.09118319,-7.13848209,-1.27329218,7.86038399,2.13546991,-7.01644468,-0.794937015,9.51096821,5.68273306,-3.60097885,2.88817358,10.3395634,5.72867632,-0.674107015,2.85481977,4.16928768,2.7450006,2.48847485,4.02148485,6.17972279,3.98585701,-3.32229733
235,-3.32368302,-1.50788164,-1.59637749,-0.732279778,-0.687395692,7.06521034,-3.77011609,1.13290298,-5.3041482,-0.397943795,5.12025547,-7.13145781,-1.28016829,7.88181496,2.0660212,-7.03518391,-0.859709918,9.5117445,5.66545534,-3.63967443,2.87891579,10.38451,5.69779778,-0.713054836,2.86465192,4.18981695,2.75238919,2.4975996,4.04345036,6.20068121,3.9402101,-3.36505938
236,-3.29816866,-1.51158595,-1.59490144,-0.728825808,-0.680588007,7.08638144,-3.75287104,1.23151529,-5.28291655,-0.414197296,5.14905882,-7.12452984,-1.28710544,7.90314102,1.99650848,-7.05315733,-0.925115407,9.51153183,5.64859295,-3.67820787,2.86927581,10.4293642,5.66643763,-0.751855373,2.87453532,4.21052313,2.75974512,2.50672317,4.06548023,6.2213788,3.89395761,-3.4071846
237,-3.27255869,-1.51537144,-1.5933671,-0.725381136,-0.673677266,7.10736799,-3.73449373,1.32961535,-5.26108885,-0.429462433,5.17774296,-7.11756182,-1.29396117,7.92453814,1.92673862,-7.07034397,-0.991194427,9.5102396,5.63216257,-3.71667075,2.8591609,10.4740839,5.63474417,-0.790670693,2.88434291,4.23138332,2.76718378,2.51589727,4.08759308,6.24182081,3.8470583,-3.44871163
238,-3.24691153,-1.51924777,-1.59179628,-0.721962988,-0.666715205,7.12815475,-3.71499443,1.42701888,-5.23875761,-0.443737507,5.20620584,-7.11067104,-1.30086064,7.94588041,1.85683012,-7.08672762,-1.05793488,9.50794697,5.61615038,-3.75497007,2.84867501,10.5187292,5.60252142,-0.829301715,2.89422965,4.25242615,2.77455592,2.52506852,4.1097846,6.26200008,3.79955339,-3.48959041
239,-3.22116995,-1.52320111,-1.59016752,-0.718553364,-0.659659326,7.14873743,-3.69440484,1.52375937,-5.21590042,-0.457052499,5.23452139,-7.10379219,-1.30769813,7.96726847,1.78682661,-7.10229731,-1.12521648,9.50462914,5.60066986,-3.79305744,2.83782983,10.5632286,5.56986189,-0.867765784,2.90412045,4.27361822,2.78191781,2.53426719,4.13207769,6.28193855,3.75138497,-3.52987385
240,-3.19542575,-1.52722061,-1.58850753,-0.715168118,-0.652558267,7.16911125,-3.67271876,1.61973274,-5.19257879,-0.46939981,5.2625947,-7.09702063,-1.31458306,7.98857212,1.7167176,-7.11705732,-1.19311285,9.50025177,5.58561182,-3.83105421,2.82653642,10.6076269,5.53673697,-0.906200409,2.91400957,4.29505014,2.7892983,2.54342556,4.15437126,6.30157471,3.70267844,-3.56951833
241,-3.16966081,-1.53131318,-1.58679891,-0.711801946,-0.645372152,7.189291,-3.64996314,1.71501195,-5.16875315,-0.480797946,5.29050922,-7.09029865,-1.32143939,8.00989914,1.64645994,-7.1309557,-1.26160634,9.4948473,5.57094526,-3.86894107,2.81481123,10.6519251,5.50316763,-0.944520235,2.9239099,4.3166728,2.7966795,2.55261302,4.17675781,6.3209343,3.6533649,-3.6084969
242,-3.14384651,-1.53546464,-1.58503413,-0.708449602,-0.638098657,7.20929527,-3.6261127,1.809677,-5.14440966,-0.491265178,5.31827879,-7.08362055,-1.3282758,8.03126049,1.57603443,-7.14400959,-1.33067262,9.48834133,5.55696058,-3.90666103,2.80271912,10.6959915,5.4693408,-0.982618988,2.93372989,4.33834743,2.80409098,2.5618906,4.19927073,6.34001112,3.60339403,-3.64682841
243,-3.11803579,-1.53967988,-1.58323586,-0.705120027,-0.630780756,7.22906971,-3.6012466,1.90339541,-5.11969471,-0.50081104,5.3457818,-7.0771184,-1.3351835,8.05251408,1.50563049,-7.15619898,-1.40025258,9.48085022,5.54328918,-3.9442513,2.79019785,10.7400103,5.43493605,-1.02063525,2.94360852,4.3602953,2.81144834,2.57110953,4.22181749,6.3588109,3.55286765,-3.68451118
244,-3.09224296,-1.54393911,-1.58139336,-0.701808393,-0.623394728,7.24864578,-3.57534838,1.99631524,-5.09454536,-0.509447396,5.37308168,-7.07073927,-1.34211206,8.07373428,1.43516457,-7.16751671,-1.47034001,9.47228527,5.53018332,-3.98171711,2.77726698,10.7838316,5.4002347,-1.05848706,2.95341659,4.38235855,2.81883693,2.580369,4.24442911,6.37729359,3.5017755,-3.72152448
245,-3.06646061,-1.54824829,-1.57950711,-0.698516011,-0.615932167,7.26803207,-3.5484314,2.08846378,-5.06895781,-0.517197132,5.40021896,-7.06445503,-1.34903002,8.09496784,1.36463666,-7.17792368,-1.54091871,9.46270561,5.5175333,-4.01901627,2.76395011,10.8275442,5.36503696,-1.09616601,2.96325564,4.40463734,2.82616687,2.58959532,4.26709604,6.39549398,3.45011163,-3.75789547
246,-3.04066586,-1.55261016,-1.57756746,-0.695241511,-0.60839045,7.28723621,-3.52047014,2.1798842,-5.04291821,-0.524069607,5.4271903,-7.05828428,-1.35596323,8.1162014,1.2939887,-7.18742514,-1.61202145,9.45202255,5.50546455,-4.05619478,2.75022483,10.8710709,5.32949543,-1.13371205,2.9730072,4.42703819,2.83357406,2.59893179,4.28990936,6.41338682,3.39778805,-3.79356456
247,-3.01491952,-1.55700111,-1.57558405,-0.691982031,-0.600779355,7.30622578,-3.49156022,2.27036023,-5.01652813,-0.530079782,5.45393848,-7.05228472,-1.36293089,8.13737965,1.22338104,-7.19599485,-1.68354189,9.4403429,5.49378633,-4.09323931,2.73607326,10.9144783,5.2935009,-1.17111409,2.98276401,4.44966698,2.84092426,2.60819864,4.31272793,6.43097401,3.34496331,-3.82858634
248,-2.98925853,-1.56141937,-1.57356429,-0.688744068,-0.593111634,7.32503462,-3.46163607,2.36004043,-4.98972416,-0.53524822,5.48050785,-7.04641628,-1.36990392,8.1585474,1.15274107,-7.20366812,-1.75548279,9.42754841,5.48282433,-4.13013649,2.72155762,10.9576454,5.25723457,-1.20828903,2.99244571,4.47242308,2.84830284,2.61749721,4.33559561,6.44821024,3.29161859,-3.86292291
249,-2.9636004,-1.56587875,-1.57149422,-0.685524106,-0.58536166,7.343647,-3.43076777,2.4488349,-4.96256351,-0.539570212,5.50687647,-7.04074001,-1.37693453,8.1796751,1.08207119,-7.2103548,-1.82788908,9.41374493,5.472188,-4.16695499,2.70657158,11.0007029,5.22054863,-1.24536228,3.00208616,4.49536371,2.85567522,2.62682104,4.35857296,6.46516037,3.23766208,-3.89657664
250,-2.93800879,-1.57036006,-1.5693773,-0.682321906,-0.577547848,7.36206818,-3.39895248,2.5367341,-4.93504524,-0.543085098,5.53306055,-7.03522348,-1.3839761,8.20079231,1.01147425,-7.21609783,-1.90061665,9.3989172,5.46218729,-4.20354795,2.69127154,11.0435705,5.18342209,-1.28216767,3.01170731,4.51848221,2.86303425,2.63616157,4.38162565,6.48177576,3.18314862,-3.92953181
251,-2.91253948,-1.57485366,-1.56722665,-0.679139853,-0.56968087,7.38028669,-3.36621857,2.62366819,-4.90721655,-0.545786738,5.55899429,-7.02994776,-1.39108825,8.22180748,0.940943241,-7.22091103,-1.97370112,9.38299561,5.4527359,-4.2400856,2.67550755,11.0862179,5.14606047,-1.31888735,3.02119803,4.5417614,2.87046218,2.64550924,4.40468407,6.49802113,3.12819386,-3.96178865
252,-2.88708901,-1.57937181,-1.56501877,-0.675970912,-0.561709523,7.39833212,-3.33255363,2.70979428,-4.87899828,-0.547691107,5.58480167,-7.0248189,-1.39821374,8.2428751,0.870346427,-7.22466946,-2.04720736,9.36607933,5.44368696,-4.27644873,2.65936685,11.1287737,5.10813904,-1.35535514,3.0307374,4.56528378,2.87777686,2.65480757,4.4278307,6.51398993,3.07263041,-3.99340868
253,-2.861799,-1.58389676,-1.56277549,-0.672824621,-0.553695381,7.41619015,-3.29797578,2.79496574,-4.85048056,-0.548833966,5.61039305,-7.01991081,-1.40538549,8.26387978,0.79984206,-7.22746038,-2.1210041,9.34809303,5.43526936,-4.31271553,2.64281607,11.1710634,5.07006073,-1.39165342,3.04010105,4.58887434,2.88521385,2.66421461,4.45104408,6.52954006,3.01659942,-4.02426147
