traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32
799,-0.346150607,0.309419453,1.35996127,3.24173498,7.90788698,-3.394382,4.71894073,-4.68749094,7.67798615,10.1462603,-10.3384018,0.138443634,0.160644561,-14.1424665,5.07963562,4.61717081,6.67649174,6.27515841,14.4775743,-9.49543476,7.4119029,7.98749208,1.66291749,-10.1500063,-6.79732704,7.35456181,12.1001711,-3.24862862,13.4568367,0.751420319,2.24327517,-0.157464609
800,-0.339722544,0.315649152,1.36759782,3.25810504,7.9097352,-3.36014533,4.81726742,-4.60079432,7.70403528,10.1150503,-10.2853003,0.423408538,-0.117676586,-14.2973633,4.84851646,4.402637,6.71832514,6.41040516,14.3280249,-9.56638241,7.46921444,8.0617218,1.59171247,-10.1591825,-6.82491922,7.29314423,12.1140442,-3.21304965,13.4907856,0.806077421,2.24416876,-0.153443307
801,-0.333300322,0.32190001,1.37527347,3.27457309,7.91167974,-3.32492805,4.91428518,-4.51153755,7.73311949,10.0831308,-10.2279549,0.711954892,-0.403663576,-14.4385567,4.61633682,4.17605209,6.75550985,6.54633474,14.176074,-9.63790512,7.52519369,8.13653946,1.51924217,-10.167717,-6.85211039,7.22979832,12.1290045,-3.1758039,13.5249224,0.861082196,2.24374318,-0.149554774
802,-0.326904327,0.328119844,1.38288987,3.29083133,7.9138341,-3.28928256,5.00805378,-4.42169476,7.76375389,10.0512352,-10.1690435,0.997599363,-0.68864423,-14.5619545,4.38900757,3.9466517,6.78714228,6.68003321,14.024538,-9.70782661,7.57918215,8.21118832,1.44692206,-10.1759453,-6.87945318,7.16844749,12.1431122,-3.13900042,13.5580282,0.914713562,2.24415874,-0.145589486
803,-0.320493996,0.334356248,1.39056683,3.30732369,7.91609955,-3.2521224,5.10213518,-4.32783937,7.79819727,10.0180702,-10.103797,1.2921536,-0.988352776,-14.6731701,4.15601301,3.69846988,6.81381035,6.81661558,13.8675556,-9.78167629,7.63114452,8.28723145,1.37290978,-10.183526,-6.90690136,7.10614395,12.1572628,-3.10171556,13.5912342,0.96920383,2.24338746,-0.141822129
804,-0.314065933,0.34064284,1.3982749,3.32380748,7.91846657,-3.21448088,5.19371128,-4.23263741,7.8346858,9.98450851,-10.0365162,1.58532429,-1.28909218,-14.7665901,3.92663622,3.44584465,6.83435917,6.9512291,13.7106333,-9.85422325,7.68141747,8.3632021,1.29895461,-10.190691,-6.93419075,7.04493141,12.1706629,-3.06450248,13.6243057,1.02376604,2.24182272,-0.138026237
805,-0.307625622,0.346918702,1.40600348,3.34038687,7.92094469,-3.17589688,5.28408909,-4.13472176,7.87413549,9.94987106,-9.96541214,1.88151503,-1.59684885,-14.8433838,3.697083,3.18264771,6.84886169,7.08633375,13.551177,-9.92815113,7.72951508,8.44002151,1.2228055,-10.1971998,-6.96161318,6.98094988,12.1858625,-3.02523589,13.6569023,1.07770252,2.24029946,-0.134353384
806,-0.3011989,0.35317418,1.41370165,3.3569026,7.92365026,-3.13640022,5.37287998,-4.03471327,7.91593838,9.91445446,-9.89102459,2.17951822,-1.90966094,-14.9026451,3.46844268,2.91145563,6.85688639,7.22076559,13.389308,-10.0046654,7.77401686,8.51734829,1.14706039,-10.2034311,-6.98988724,6.92185259,12.1972485,-2.98948193,13.6889973,1.13238049,2.23835015,-0.130723149
807,-0.294817001,0.359471262,1.42145312,3.37352324,7.92643738,-3.09616518,5.46011496,-3.93241382,7.96024561,9.87817955,-9.81350613,2.47893977,-2.2273438,-14.9434824,3.24133086,2.6320467,6.85794353,7.35440922,13.2271767,-10.0787802,7.81842756,8.59506702,1.06872404,-10.2087402,-7.0171833,6.8559041,12.2139301,-2.94738913,13.7211008,1.18516719,2.23557997,-0.12709929
808,-0.288463682,0.365721792,1.42916071,3.39005876,7.92943096,-3.0553112,5.54536104,-3.82858419,8.00647163,9.84144211,-9.73343945,2.77813888,-2.54751587,-14.96556,3.01688194,2.34750223,6.85197973,7.48634529,13.063982,-10.1536245,7.86042643,8.67307854,0.98986119,-10.213501,-7.04451656,6.79067516,12.2297211,-2.90586305,13.7530251,1.23854578,2.2318635,-0.123618938
809,-0.281945407,0.372091889,1.43702221,3.40693903,7.93239307,-3.01351428,5.62993383,-3.72115397,8.05614758,9.80289841,-9.64964485,3.08068943,-2.87464929,-14.968317,2.79232192,2.05354595,6.83854055,7.61794853,12.8981323,-10.2308435,7.89924288,8.75182247,0.910197258,-10.2178068,-7.07260227,6.72715902,12.2436781,-2.86592007,13.7846336,1.29282618,2.22808766,-0.120183803
810,-0.275575191,0.378338516,1.44475257,3.42357993,7.93571949,-2.97088528,5.71267128,-3.61221933,8.10748863,9.76397133,-9.56283569,3.38380146,-3.2051363,-14.9510784,2.56993675,1.75390804,6.81744862,7.74786949,12.7307529,-10.309267,7.93537855,8.8310051,0.830180764,-10.2214918,-7.10091543,6.66538191,12.2569113,-2.82644272,13.8153229,1.34566128,2.22474122,-0.116798609
811,-0.26918757,0.38465786,1.45255148,3.44029403,7.93907595,-2.92804241,5.79308844,-3.50199771,8.16047859,9.72402096,-9.4754343,3.6835022,-3.53280377,-14.9139881,2.35338402,1.45518386,6.78936672,7.87447119,12.5658607,-10.3843327,7.97045612,8.90987968,0.748562872,-10.2244339,-7.12854862,6.59924412,12.2729502,-2.7830627,13.8463917,1.39838767,2.21961641,-0.113440357
812,-0.262747765,0.391008705,1.46040261,3.45714903,7.9425559,-2.88426232,5.87261152,-3.38879967,8.21621704,9.682868,-9.38419151,3.98587155,-3.86640525,-14.8559761,2.1372602,1.14867878,6.75304317,7.99984217,12.3981895,-10.4619141,8.00264263,8.98950291,0.666293085,-10.2267904,-7.15662766,6.53452635,12.2875271,-2.74085975,13.8772116,1.45174193,2.21391654,-0.110175595
813,-0.256379396,0.397300959,1.46820366,3.47395444,7.94628906,-2.83968091,5.95069122,-3.2733295,8.27415276,9.64053917,-9.29027939,4.28863192,-4.20239973,-14.7766504,1.92379081,0.838162661,6.70872545,8.12280464,12.2306442,-10.5384903,8.03327274,9.06924438,0.583509684,-10.2284336,-7.18430853,6.46959114,12.3027716,-2.69754291,13.9073648,1.50376582,2.20862842,-0.106960267
814,-0.249921486,0.403704405,1.47612333,3.4909451,7.95001411,-2.79470778,6.02708673,-3.15587926,8.33399296,9.59701252,-9.19486713,4.58966684,-4.5373497,-14.6763859,1.71469462,0.527371585,6.65693092,8.24281979,12.0633335,-10.6148558,8.06137562,9.149189,0.499557346,-10.2294493,-7.21230364,6.40377045,12.3181973,-2.65332055,13.9374971,1.55602098,2.20235968,-0.103727937
815,-0.243533164,0.410033345,1.48395634,3.50778508,7.9540863,-2.74889278,6.10201073,-3.03642273,8.39567947,9.55257607,-9.09669876,4.89072752,-4.87379837,-14.5542679,1.50834799,0.214086309,6.59717846,8.36024475,11.8943319,-10.6932087,8.08624077,9.22958469,0.415486932,-10.2299232,-7.24077988,6.34040308,12.3318014,-2.61085701,13.9671392,1.60835111,2.1958065,-0.10057018
816,-0.237121865,0.416360795,1.49181724,3.52467752,7.95819712,-2.70300341,6.17474794,-2.91592598,8.45850849,9.50708103,-8.99860287,5.18702221,-5.20414925,-14.4128132,1.30875528,-0.0937573761,6.53115606,8.47364616,11.726552,-10.7711229,8.10815716,9.30991554,0.329866141,-10.2295923,-7.26948547,6.27508116,12.3463726,-2.56693792,13.9963913,1.66029251,2.18888044,-0.0975263715
817,-0.230708927,0.422735572,1.49974132,3.5417459,7.96244287,-2.65615964,6.24676371,-2.7919414,8.52432156,9.45957947,-8.89710712,5.48521662,-5.53811073,-14.2476759,1.11108983,-0.406218052,6.45651579,8.58426762,11.5595798,-10.8472528,8.12926197,9.39026928,0.243560076,-10.2284451,-7.29732132,6.20786047,12.3624382,-2.52057767,14.0256557,1.71172142,2.18102908,-0.0945229232
818,-0.224286348,0.429125577,1.50767362,3.55878639,7.96688128,-2.60888004,6.31701231,-2.66654015,8.5912981,9.4112606,-8.79434967,5.78056383,-5.86835241,-14.0618343,0.918547392,-0.715172052,6.37515306,8.69112778,11.3917942,-10.9245024,8.1471653,9.47096157,0.156958714,-10.2266998,-7.32574368,6.14255905,12.3770876,-2.47537422,14.054471,1.76298666,2.17306376,-0.0915020928
819,-0.217900455,0.435489744,1.51558864,3.57581544,7.9714818,-2.56122565,6.38554144,-2.53946257,8.65975571,9.36143589,-8.69096947,6.07244444,-6.19345331,-13.8560572,0.731938899,-1.01912129,6.28770208,8.7938509,11.2252216,-11.0012856,8.1623354,9.55145359,0.0699394047,-10.2243071,-7.35432482,6.07756948,12.391345,-2.4301548,14.082962,1.81405222,2.16453934,-0.0885553509
820,-0.211490527,0.441884935,1.52354658,3.59290123,7.97618246,-2.51329923,6.45236301,-2.41099548,8.72932243,9.31051922,-8.58686638,6.36083031,-6.51318359,-13.6305761,0.551345885,-1.31783259,6.19434977,8.89235306,11.0599623,-11.076827,8.17560196,9.6318388,-0.0181409586,-10.2210388,-7.38252306,6.01059628,12.4066906,-2.38301039,14.1114254,1.86499679,2.15488887,-0.0856798291
821,-0.205085993,0.448263586,1.53149462,3.61004543,7.98115253,-2.4643507,6.51844358,-2.27903175,8.80167294,9.25742817,-8.47967339,6.6499114,-6.83351994,-13.3808107,0.373751879,-1.61708558,6.0933609,8.987607,10.8932552,-11.1540785,8.18563652,9.71254635,-0.106166214,-10.2172222,-7.41123056,5.94583416,12.4206038,-2.33737063,14.1392565,1.91564798,2.14568162,-0.0828262493
822,-0.198624298,0.45469752,1.5395236,3.62734938,7.98615026,-2.41510487,6.58304644,-2.14498138,8.8755703,9.20245934,-8.37206268,6.93515873,-7.14706802,-13.1114149,0.202677056,-1.90931082,5.98723555,9.07901192,10.7262831,-11.2324095,8.19204712,9.79344368,-0.195927143,-10.2124233,-7.44031048,5.87895775,12.4353275,-2.29017997,14.1669569,1.9663012,2.13558722,-0.0800481662
823,-0.192181677,0.461129665,1.54755557,3.64462423,7.99127531,-2.36580181,6.64569664,-2.01021385,8.94990444,9.14638615,-8.26496601,7.21470547,-7.45087814,-12.8254137,0.0395676717,-2.19153237,5.87738705,9.16557693,10.5620613,-11.308012,8.19698906,9.87380219,-0.286226869,-10.2068148,-7.46888494,5.8106184,12.4512291,-2.24096036,14.1943436,2.0159955,2.12510061,-0.0772863105
824,-0.185749754,0.467553288,1.55559015,3.66195345,7.99660254,-2.31589389,6.70721006,-1.8728466,9.0261755,9.08812809,-8.15657806,7.49178648,-7.74937534,-12.5191965,-0.117864065,-2.46778345,5.76262474,9.24790096,10.3976889,-11.3847303,8.19849396,9.95397663,-0.375715464,-10.2006931,-7.49778032,5.74544668,12.4645319,-2.19438505,14.221652,2.06669259,2.11356735,-0.0746387839
825,-0.179357037,0.473976791,1.5636158,3.67922378,8.00211716,-2.26579666,6.76696777,-1.7345196,9.10296059,9.02865791,-8.0483551,7.76359224,-8.0382328,-12.1966858,-0.267512798,-2.73398161,5.64479828,9.32598305,10.2344036,-11.4600391,8.19790268,10.0339537,-0.466303855,-10.193675,-7.52646732,5.67800283,12.4799204,-2.14481807,14.248311,2.11530471,2.10243964,-0.0718973204
826,-0.172914475,0.480407685,1.57168806,3.69668651,8.00779152,-2.21481681,6.82606697,-1.59241545,9.18236351,8.96633148,-7.93795776,8.03454304,-8.32317543,-11.8515015,-0.411908299,-2.99558449,5.52180052,9.40040779,10.0697021,-11.5371513,8.19367123,10.1141176,-0.557406008,-10.1858215,-7.55538797,5.61085844,12.4945621,-2.09584188,14.2746773,2.16447759,2.09094024,-0.069310613
827,-0.166503593,0.486860722,1.57974946,3.71399307,8.01362228,-2.16416955,6.88285971,-1.45112658,9.26081753,8.90364075,-7.82957602,8.29689121,-8.59316444,-11.4969177,-0.546410978,-3.24157429,5.3989253,9.4700346,9.90682316,-11.6123552,8.18720627,10.1936188,-0.647788525,-10.1774673,-7.58430576,5.54540491,12.5083065,-2.0472846,14.3008614,2.21313834,2.07876706,-0.0666169897
828,-0.160070762,0.493289351,1.58782899,3.73145151,8.01965332,-2.11268544,6.93896151,-1.30619025,9.34169006,8.83788872,-7.71949911,8.5575676,-8.85731983,-11.1215277,-0.674620807,-3.48105764,5.27230644,9.53635788,9.74203873,-11.6898727,8.17658138,10.2732515,-0.739622653,-10.1680288,-7.61333609,5.47752619,12.5231037,-1.99709046,14.3266668,2.26159787,2.06615281,-0.0640996546
829,-0.153636232,0.499765009,1.59594381,3.74893308,8.02579308,-2.06113386,6.99348497,-1.16010714,9.42307281,8.77034092,-7.61018705,8.81219101,-9.10943031,-10.7338028,-0.793932498,-3.70794106,5.14533901,9.59859848,9.57803535,-11.7665319,8.1631937,10.3523273,-0.830540061,-10.1580772,-7.64246082,5.41192961,12.5364141,-1.94810653,14.3523741,2.31010199,2.05283594,-0.0615257099
830,-0.147220492,0.506237149,1.60407162,3.76645398,8.03209019,-2.00934529,7.04665184,-1.01244187,9.50513554,8.70072556,-7.5013032,9.06150723,-9.35005856,-10.3333397,-0.904503822,-3.92292404,5.01807928,9.65724754,9.41413403,-11.8428297,8.14691925,10.4310188,-0.922364175,-10.1472034,-7.67132759,5.34394741,12.5510559,-1.89675963,14.377861,2.35790825,2.03857875,-0.0590030253
831,-0.140805915,0.512755752,1.61225438,3.78409147,8.03849316,-1.95724726,7.09869385,-0.862497032,9.58843994,8.62848949,-7.39243984,9.30613041,-9.5799675,-9.91929817,-1.00641859,-4.12670803,4.8906517,9.71267796,9.24946308,-11.9192371,8.12751484,10.5094213,-1.01462507,-10.1353645,-7.69985056,5.27455997,12.5669174,-1.8432349,14.4030199,2.40441847,2.02411747,-0.0564260967
832,-0.134365603,0.519227922,1.62042165,3.8017652,8.04510212,-1.90469658,7.14959955,-0.710358858,9.67276096,8.5534811,-7.28369427,9.54615498,-9.79852295,-9.49288654,-1.09944677,-4.3187232,4.76378822,9.76492023,9.08350468,-11.9972582,8.10357857,10.587265,-1.10594285,-10.1230268,-7.72900486,5.20807505,12.5802193,-1.79281807,14.4277744,2.45195436,2.00959992,-0.0540348515
833,-0.127945617,0.525698543,1.62858176,3.81939936,8.05194473,-1.85190213,7.19916773,-0.556998372,9.75732136,8.47675991,-7.17531443,9.7804966,-10.0047331,-9.05643845,-1.18308938,-4.49805832,4.63835812,9.81445026,8.91501331,-12.0764484,8.0756855,10.664957,-1.19815958,-10.1096668,-7.75799417,5.13907957,12.5952682,-1.73964095,14.4520884,2.49809241,1.99480748,-0.0515983291
834,-0.121526875,0.532176018,1.6367451,3.83699083,8.05891418,-1.79930162,7.24708796,-0.4035483,9.84127808,8.39843273,-7.06896162,10.0073242,-10.1957521,-8.61669636,-1.25636935,-4.66241741,4.51664114,9.86099339,8.74689865,-12.154829,8.04461288,10.7416191,-1.28875291,-10.0960035,-7.78712988,5.07309484,12.6081047,-1.68880248,14.4763241,2.54486203,1.97919023,-0.0491843782
835,-0.115053266,0.538759887,1.64505315,3.85492492,8.0658884,-1.74612653,7.29448366,-0.246007189,9.92747974,8.31597233,-6.96179485,10.2309313,-10.376873,-8.16270828,-1.32037699,-4.81682777,4.39588976,9.90541744,8.57655907,-12.2335234,8.01036644,10.8180761,-1.38040781,-10.081193,-7.81528473,5.00296593,12.6234999,-1.63348293,14.5006351,2.59065747,1.96207619,-0.0467671938
836,-0.108658977,0.545235455,1.65324163,3.87263203,8.07319927,-1.69291353,7.34026384,-0.0884989649,10.0128527,8.23191357,-6.85647106,10.4472466,-10.5428228,-7.70696545,-1.37385261,-4.95665693,4.27958488,9.94795418,8.40365696,-12.3141727,7.97065735,10.8937197,-1.47107267,-10.0658131,-7.84429121,4.93527699,12.637331,-1.58035898,14.5240917,2.63584661,1.94601715,-0.0443878211
837,-0.102190509,0.551764965,1.66148937,3.89042258,8.08062935,-1.6395607,7.38492966,0.0705037341,10.0984335,8.1454649,-6.75186491,10.6579113,-10.6958113,-7.2458725,-1.41711843,-5.0840888,4.167068,9.98850632,8.22915363,-12.3944817,7.92764616,10.9686508,-1.56029344,-10.0501423,-7.87320995,4.8697381,12.6496086,-1.5288837,14.5474606,2.68172026,1.92946899,-0.0420210473
838,-0.0958096832,0.558289766,1.66975176,3.90827107,8.0881691,-1.58617485,7.42842913,0.230933934,10.1841059,8.05592346,-6.64893627,10.8621359,-10.8344374,-6.78319693,-1.44967723,-5.19839382,4.05929613,10.0281067,8.05167961,-12.4764433,7.87951469,11.0426979,-1.65088308,-10.0330849,-7.90152597,4.79856825,12.6653442,-1.47160649,14.5705843,2.72530007,1.91146469,-0.0396259725
839,-0.0892950892,0.564891279,1.67811847,3.92634821,8.09581947,-1.53224921,7.47128439,0.394524038,10.2709169,7.96277714,-6.545609,11.0624332,-10.961627,-6.31242323,-1.47194839,-5.3018384,3.95528007,10.0663128,7.87012625,-12.5595932,7.8268466,11.1162539,-1.73895836,-10.0159922,-7.93001747,4.73234558,12.6775579,-1.41882551,14.5936661,2.77072287,1.89330637,-0.0373150259
840,-0.0828559622,0.571428776,1.68641102,3.94423246,8.10367489,-1.47873712,7.51247787,0.557042241,10.3560009,7.8683753,-6.44523573,11.254281,-11.0728512,-5.84845495,-1.48342657,-5.39131927,3.8579669,10.1040487,7.68582535,-12.6434965,7.7693162,11.188652,-1.82780957,-9.99777317,-7.95808697,4.66170931,12.6925631,-1.36161005,14.6161709,2.81404448,1.87474394,-0.0349857956
841,-0.076457426,0.577992797,1.69473445,3.96226215,8.11184025,-1.4242475,7.55328846,0.72385025,10.4429302,7.76924562,-6.34365988,11.4433661,-11.1734924,-5.37435436,-1.48384893,-5.47129679,3.76461029,10.1409864,7.49657774,-12.7291746,7.70646572,11.2604237,-1.91353726,-9.9796629,-7.98638487,4.59657574,12.7044535,-1.30842984,14.6385565,2.85769963,1.85619402,-0.0325948037
842,-0.0700022429,0.584590971,1.70312583,3.98040009,8.11991501,-1.37032545,7.59275627,0.890640736,10.5286112,7.66754198,-6.24528456,11.6243992,-11.2585278,-4.90896606,-1.47355139,-5.53852558,3.67839122,10.1780739,7.30443668,-12.8155231,7.63848114,11.3307428,-2.00012875,-9.96035862,-8.01410675,4.52612782,12.7190628,-1.25045538,14.6606312,2.90015841,1.83652043,-0.030260276
843,-0.0635215193,0.591164649,1.71149898,3.99854803,8.12830639,-1.31584191,7.63145351,1.0597589,10.6145287,7.56212664,-6.14727592,11.8008051,-11.3311119,-4.44233942,-1.45222914,-5.595366,3.59797335,10.2151871,7.1066494,-12.904026,7.56428003,11.4000511,-2.08447766,-9.94089794,-8.0420351,4.45854664,12.7315226,-1.19531548,14.6824293,2.94351292,1.81683505,-0.028018726
844,-0.0570398718,0.597787619,1.71993065,4.0167551,8.13672733,-1.26168776,7.66898346,1.22897625,10.6991863,7.45461226,-6.05142975,11.9702854,-11.3899488,-3.983042,-1.42050517,-5.64130354,3.52454114,10.252533,6.90447187,-12.9933243,7.48462057,11.4680548,-2.16730428,-9.92110062,-8.06976223,4.39104795,12.7439175,-1.13956356,14.7040672,2.98615289,1.79639554,-0.0256899595
845,-0.0506313369,0.604341447,1.72828901,4.03487539,8.14554501,-1.20697963,7.70571089,1.40016508,10.7837458,7.34340143,-5.95611715,12.134964,-11.4364719,-3.52509904,-1.37763476,-5.67775393,3.4574883,10.2903767,6.69678879,-13.0838823,7.39905596,11.5348377,-2.24825954,-9.90095234,-8.09701824,4.32424212,12.7561712,-1.08372438,14.7252455,3.0279274,1.77619362,-0.0233869031
846,-0.044142101,0.611008704,1.73678887,4.0532403,8.15422535,-1.15265584,7.7415328,1.5724448,10.8674698,7.22865343,-5.86317062,12.293129,-11.4696684,-3.07570887,-1.32439697,-5.70478249,3.39747167,10.3290939,6.48491049,-13.1750441,7.30778027,11.5999765,-2.32860756,-9.88013554,-8.12384129,4.25459051,12.7696686,-1.02498746,14.7463884,3.06903005,1.7545048,-0.0210176185
847,-0.0377359763,0.617582202,1.74517643,4.07134104,8.16327,-1.09842229,7.77608395,1.74353957,10.9489584,7.11285019,-5.77223969,12.4447899,-11.4904461,-2.63711596,-1.26179361,-5.72274351,3.34478164,10.3684378,6.26802158,-13.2664261,7.21095371,11.6636171,-2.40647697,-9.85925293,-8.15020275,4.18660593,12.7826958,-0.966875255,14.7669191,3.10909581,1.73365188,-0.018639531
848,-0.0312690809,0.624186456,1.75364399,4.08970642,8.17237091,-1.04383481,7.81020641,1.91807663,11.0308714,6.99133015,-5.6821847,12.5920181,-11.4993534,-2.20184731,-1.18819582,-5.7331481,3.29849219,10.4089518,6.04440594,-13.3605757,7.10608768,11.7252817,-2.48268867,-9.83800507,-8.17651463,4.11732531,12.7952976,-0.908345878,14.787488,3.14985061,1.71097386,-0.0163985323
849,-0.0248489268,0.630857766,1.76217699,4.10820675,8.18166065,-0.98887217,7.8437748,2.09526968,11.1126995,6.86529684,-5.59268808,12.7345037,-11.496912,-1.77087116,-1.10345757,-5.73596668,3.25924754,10.4507666,5.81309509,-13.4553347,6.9946909,11.7856331,-2.55636668,-9.81666088,-8.20165348,4.04833889,12.8089542,-0.847767472,14.8076372,3.18827653,1.68893886,-0.0139321545
850,-0.0183452293,0.637505889,1.77068949,4.12662601,8.19112682,-0.934142828,7.87629461,2.27173352,11.1922026,6.73717976,-5.50554132,12.8708363,-11.4827776,-1.35321224,-1.01025808,-5.73175001,3.22698736,10.493639,5.57482433,-13.5533361,6.87377167,11.843297,-2.62603092,-9.79601669,-8.22844219,3.98379087,12.8182106,-0.793611705,14.8278131,3.22968173,1.66593134,-0.0116248978
851,-0.0118752439,0.644178331,1.77924335,4.14513445,8.20064831,-0.879581094,7.90805721,2.44906425,11.2703028,6.60535288,-5.42036963,13.0016403,-11.4576015,-0.946683288,-0.907946289,-5.72156,3.20170546,10.5375547,5.33363199,-13.6486092,6.74924946,11.8990755,-2.69437909,-9.7749033,-8.25330734,3.91630101,12.8299885,-0.734753728,14.8476372,3.26870632,1.64249301,-0.00922874082
852,-0.00543775549,0.650814593,1.78776574,4.16357565,8.21041203,-0.825015903,7.93896103,2.62648654,11.3464737,6.47087574,-5.3369236,13.1269693,-11.421977,-0.551934898,-0.797245562,-5.70555735,3.18303442,10.5828495,5.08405542,-13.7457457,6.61588192,11.9525232,-2.7607758,-9.75349903,-8.27744675,3.84620047,12.8432264,-0.672911942,14.8669357,3.30614114,1.61879599,-0.0068140584
853,0.00103680219,0.657509625,1.79635727,4.18217278,8.22032928,-0.770165563,7.96942902,2.80629063,11.4219074,6.33153105,-5.25425053,13.2479229,-11.3761692,-0.16471374,-0.676606715,-5.68446112,3.17124414,10.6293898,4.8275876,-13.8427439,6.47539806,12.003684,-2.82296467,-9.7329092,-8.30132771,3.7794919,12.8545341,-0.613761425,14.8861628,3.34406924,1.59502244,-0.00434529176
