traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32
627,-1.35228086,-0.634662449,0.215558857,0.985899091,6.33415079,9.83608818,5.44648075,8.40319729,-0.071157366,-5.6290164,12.6087799,-4.18535852,5.47895765,-7.44856548,6.05272484,-4.89217138,0.896638036,-9.72260475,14.2519016,-7.32421827,-5.48760223,6.09564304,5.21115255,-6.45341682,-1.76703918,13.1997957,10.6851778,-1.43426764,6.22201395,-5.00428629,-2.11984134,-0.972900867
628,-1.34788966,-0.629719138,0.221543878,0.995401144,6.35959339,9.77864552,5.37767696,8.44280243,-0.019702889,-5.62501383,12.7055025,-4.02749825,5.5234766,-7.42452192,6.13903332,-4.85688543,0.989703298,-9.67623138,14.3272905,-7.28602982,-5.44505119,6.0664854,5.21631289,-6.47877598,-1.79484963,13.1968403,10.6961946,-1.48084927,6.24593544,-5.00307465,-2.08821678,-0.973197281
629,-1.34358835,-0.624875069,0.227450654,1.00480962,6.38468695,9.72110939,5.30896854,8.48142815,0.0335402563,-5.6190424,12.8006353,-3.87054563,5.56522226,-7.40100098,6.22467566,-4.8203516,1.08232844,-9.62824154,14.402626,-7.24743462,-5.40258741,6.03911066,5.22102308,-6.50412416,-1.82249737,13.1936474,10.7068987,-1.52693117,6.26975298,-5.00192928,-2.05627346,-0.973601103
630,-1.33917797,-0.619981647,0.233430311,1.01444447,6.41016245,9.65962219,5.23633432,8.52182674,0.0932796597,-5.61082554,12.8968153,-3.7124908,5.60353041,-7.37861395,6.31044912,-4.78270578,1.17506361,-9.57766056,14.4783392,-7.2102499,-5.3591671,6.01049662,5.22544241,-6.52963734,-1.85085249,13.1893625,10.7182207,-1.57349873,6.29460716,-4.99966955,-2.02462649,-0.973741889
631,-1.33476222,-0.615088284,0.239396751,1.02405977,6.43535948,9.59791851,5.16367197,8.56118679,0.155096278,-5.60041857,12.9915123,-3.55549979,5.63934183,-7.35669422,6.39577627,-4.74376154,1.26714778,-9.52547359,14.5536232,-7.17292595,-5.31593466,5.98308182,5.23044586,-6.55483389,-1.87793946,13.1868248,10.7272892,-1.61904919,6.31953192,-4.99816465,-1.99229956,-0.973961651
632,-1.33036304,-0.610200524,0.245329767,1.03356588,6.46010447,9.53672981,5.09175014,8.59905052,0.218354881,-5.5876503,13.0846844,-3.39998126,5.67334604,-7.33470011,6.4802146,-4.70343685,1.35743225,-9.47237778,14.628933,-7.13687754,-5.27169323,5.95466948,5.23439121,-6.58028412,-1.90645814,13.1818733,10.7381315,-1.66510642,6.3454113,-4.995327,-1.96057081,-0.973902941
633,-1.32590973,-0.60529834,0.251326174,1.04329181,6.4851203,9.47232533,5.01670933,8.63788509,0.287514836,-5.57229757,13.1782427,-3.2446115,5.70436001,-7.31347895,6.56438971,-4.66195726,1.44798779,-9.41694355,14.704092,-7.10034704,-5.22781897,5.9284687,5.23855257,-6.60549498,-1.93393373,13.1782198,10.7472277,-1.71033061,6.37109995,-4.99318457,-1.92808199,-0.974026799
634,-1.32123077,-0.60021323,0.257470399,1.05342269,6.51107216,9.39888287,4.93245077,8.68102264,0.370256484,-5.55354166,13.2756205,-3.08703732,5.73031807,-7.29448128,6.64908791,-4.61949682,1.54061687,-9.35727787,14.7804232,-7.06503391,-5.18264961,5.90131569,5.24182844,-6.63126802,-1.96305943,13.1722393,10.7580853,-1.75625336,6.39845419,-4.98892212,-1.8965379,-0.973521233
635,-1.31694365,-0.595506847,0.263263196,1.06272006,6.53463268,9.33985043,4.86333466,8.7138586,0.436449856,-5.53412676,13.3631687,-2.93669176,5.75873089,-7.27284813,6.73120928,-4.57516766,1.62699568,-9.30093288,14.8546495,-7.02956057,-5.13801384,5.8753438,5.24527979,-6.65637541,-1.99092674,13.1674995,10.7671251,-1.80123341,6.42511892,-4.98616838,-1.86397123,-0.973542511
636,-1.31239462,-0.590596139,0.269271404,1.07260406,6.55943489,9.27050209,4.78370571,8.75167656,0.518062115,-5.51089954,13.4551058,-2.78445935,5.7821312,-7.25352478,6.81388712,-4.53005981,1.71537328,-9.24030495,14.9296827,-6.9955678,-5.09232283,5.84830666,5.24843407,-6.68183565,-2.01955819,13.161643,10.7766809,-1.84612143,6.45289278,-4.98235989,-1.83188224,-0.973201632
637,-1.30772293,-0.585551322,0.275435656,1.08289349,6.58504391,9.19268227,4.69538832,8.79263592,0.613267362,-5.48354578,13.550436,-2.63100123,5.80101871,-7.23630333,6.89704609,-4.48359394,1.80581212,-9.17534256,15.0054588,-6.96158743,-5.04649544,5.82334566,5.25110912,-6.70748663,-2.04819059,13.1555014,10.7863054,-1.89111531,6.48060322,-4.97798872,-1.79926968,-0.972820163
638,-1.30313087,-0.580629528,0.281456858,1.09284747,6.60952663,9.1209383,4.61362123,8.82859993,0.702769041,-5.45437384,13.6408796,-2.48210883,5.82048655,-7.21768045,6.97857285,-4.43589163,1.89206338,-9.11179924,15.0799446,-6.92896175,-5.00012684,5.79692459,5.25391865,-6.73274422,-2.07681084,13.1490602,10.7955046,-1.93593442,6.50935698,-4.97316885,-1.76704836,-0.972269595
639,-1.29869676,-0.575868249,0.287281424,1.10230768,6.63261747,9.05714798,4.54034758,8.85892868,0.783149302,-5.42452431,13.7254438,-2.33736753,5.84038734,-7.19771957,7.05848837,-4.38674116,1.97492337,-9.04947186,15.1532745,-6.89584398,-4.95401096,5.77175903,5.2567687,-6.75768661,-2.10477376,13.1435223,10.8032627,-1.98006117,6.53830862,-4.96880865,-1.7344172,-0.971789539
640,-1.2940433,-0.570940793,0.293335527,1.11240649,6.65697718,8.98190022,4.45527554,8.8935585,0.881546676,-5.38950014,13.8147945,-2.19156742,5.8552928,-7.18033314,7.13894939,-4.33648872,2.0603075,-8.98220921,15.2276525,-6.86360788,-4.90720701,5.74749851,5.25856781,-6.78318214,-2.13381982,13.136076,10.8126364,-2.02474546,6.56752777,-4.96323299,-1.70160782,-0.97117281
641,-1.28945315,-0.566077888,0.299297124,1.12237906,6.68100929,8.90558243,4.36920881,8.9268713,0.983765602,-5.35150814,13.9031401,-2.04786325,5.86806583,-7.1637187,7.21893501,-4.28502703,2.14476418,-8.91332912,15.3016148,-6.83245087,-4.85979605,5.7224226,5.26087046,-6.80840921,-2.16230869,13.1292677,10.8203468,-2.06783438,6.5976758,-4.95814228,-1.66940773,-0.970389724
642,-1.28458965,-0.560950875,0.30552727,1.13293171,6.7059164,8.82074451,4.27445126,8.96210957,1.10081005,-5.30786657,13.9945917,-1.90494776,5.87770939,-7.14842653,7.299016,-4.23227739,2.22977376,-8.84110165,15.3759727,-6.80265665,-4.81146145,5.69727135,5.26252365,-6.83396578,-2.19156623,13.1212921,10.8290453,-2.1116066,6.62834406,-4.95178556,-1.63687396,-0.96937418
643,-1.28003764,-0.55616802,0.311391443,1.14260781,6.7286067,8.75101566,4.19570255,8.98902035,1.19808435,-5.26597404,14.0765734,-1.76791584,5.89018965,-7.1301322,7.37661266,-4.17840815,2.30925751,-8.77276325,15.4483042,-6.77192259,-4.76399088,5.67359304,5.26432419,-6.85886288,-2.22001791,13.1139994,10.8366299,-2.15537739,6.6592288,-4.94542456,-1.60404801,-0.968481958
644,-1.2751863,-0.551111162,0.317566931,1.15317214,6.75318146,8.66257763,4.09743404,9.02142429,1.32530093,-5.21516371,14.1665096,-1.63004839,5.89602947,-7.1162138,7.45566416,-4.12310028,2.39293575,-8.69691563,15.5220432,-6.74336433,-4.71504498,5.64941406,5.26588631,-6.88426638,-2.24884272,13.1063366,10.8437891,-2.19769716,6.69075489,-4.93906689,-1.57157767,-0.967333019
645,-1.27045953,-0.54616195,0.323616534,1.16339278,6.77667618,8.58052254,4.00606966,9.0491581,1.44535363,-5.16338062,14.2516336,-1.49618709,5.90255976,-7.10091829,7.53317499,-4.06666374,2.47316122,-8.62231064,15.5951681,-6.71567869,-4.66516018,5.6243434,5.26614523,-6.90995502,-2.2792263,13.0954618,10.8536253,-2.24101305,6.72272682,-4.93144941,-1.53902447,-0.966139436
646,-1.26583636,-0.541382194,0.329512119,1.17325127,6.79913235,8.50499821,3.921731,9.07274914,1.55817771,-5.11074257,14.332243,-1.36604989,5.91045666,-7.0837965,7.60937691,-4.00907278,2.55006313,-8.54921246,15.6665764,-6.68716526,-4.6164875,5.60162163,5.26741695,-6.93476009,-2.30763674,13.0876808,10.8601122,-2.28367281,6.75487709,-4.92437172,-1.50594854,-0.965035975
647,-1.26089764,-0.536300778,0.335739017,1.18403804,6.82333565,8.4113121,3.81853127,9.09989929,1.70105398,-5.04790831,14.419652,-1.2374351,5.91287184,-7.07040739,7.68649864,-3.95008063,2.63071203,-8.46906281,15.7392254,-6.66060209,-4.56657124,5.57912874,5.26783371,-6.96027899,-2.3369627,13.0784073,10.8675976,-2.32567549,6.78722763,-4.91680861,-1.47281563,-0.963730931
648,-1.25609255,-0.531346262,0.341810077,1.19442797,6.84642458,8.32455444,3.72276974,9.12244987,1.8358314,-4.98447466,14.5020561,-1.1128583,5.91640377,-7.05553961,7.76221275,-3.89009166,2.70769572,-8.39061832,15.8106871,-6.63464785,-4.51615381,5.5557313,5.2683444,-6.9854722,-2.36624217,13.0688639,10.8746452,-2.36740708,6.820467,-4.90887642,-1.439996,-0.962313354
649,-1.25127494,-0.526422858,0.3478477,1.20477188,6.86920309,8.23721027,3.62655187,9.14271355,1.97393429,-4.91754818,14.5829458,-0.991708577,5.91899729,-7.04084778,7.8370347,-3.82889509,2.78373456,-8.31081772,15.8819294,-6.60892296,-4.46553659,5.5337739,5.26792336,-7.01083469,-2.39616847,13.0579348,10.8825607,-2.40916085,6.85415983,-4.9001298,-1.40724528,-0.960758269
650,-1.24637747,-0.521427035,0.353958607,1.2152915,6.89201212,8.14724064,3.52777767,9.16112232,2.11869407,-4.84589815,14.6632404,-0.874033153,5.92092896,-7.0263052,7.91145468,-3.76659131,2.85842228,-8.22980213,15.9527912,-6.58493233,-4.41372442,5.5102191,5.26740837,-7.03617668,-2.4264915,13.0459366,10.8909864,-2.45116282,6.88865185,-4.89043856,-1.3745631,-0.959021747
651,-1.24151897,-0.516498208,0.360027462,1.22579157,6.91459751,8.05560207,3.42742586,9.177248,2.26884031,-4.76977015,14.7424612,-0.760118902,5.92246771,-7.01165819,7.98529243,-3.70304751,2.93243361,-8.14722347,16.0229282,-6.56076384,-4.36268663,5.48934317,5.26689005,-7.06136847,-2.4559505,13.0352392,10.8979158,-2.49249315,6.92274189,-4.881145,-1.34122825,-0.957402885
652,-1.23659551,-0.511507332,0.366122961,1.23631215,6.93690205,7.96370888,3.32703257,9.19073391,2.42182112,-4.68998861,14.8197794,-0.649972856,5.92392635,-6.99679947,8.05857086,-3.63844609,3.00467396,-8.06408596,16.0922012,-6.53777313,-4.31102133,5.46755457,5.26704359,-7.08618593,-2.48470187,13.0257149,10.9031229,-2.53292799,6.95750141,-4.87191343,-1.30800283,-0.955625772
653,-1.23164344,-0.506515384,0.372209787,1.24686146,6.9590354,7.87013865,3.22510505,9.20173168,2.57997847,-4.60568905,14.8957558,-0.543871045,5.92527246,-6.98178625,8.1311655,-3.5727911,3.07574582,-7.97984982,16.1611881,-6.51566124,-4.25860357,5.44574785,5.2664113,-7.11123943,-2.51431417,13.0144567,10.9095421,-2.57348037,6.99286032,-4.86173725,-1.2748394,-0.953670025
654,-1.22666693,-0.501538336,0.37834549,1.25761235,6.98123407,7.77311373,3.11967921,9.21011162,2.7463634,-4.51570749,14.9709692,-0.442285508,5.92597532,-6.96720409,8.20321083,-3.50598383,3.14621973,-7.89370775,16.2300301,-6.49470043,-4.20528984,5.42401886,5.26490784,-7.1364646,-2.54478621,13.0011187,10.9172468,-2.61401081,7.02891493,-4.85084534,-1.24196911,-0.951645851
655,-1.22173893,-0.496609032,0.38443014,1.26828384,7.00308466,7.67536879,3.01372361,9.21546459,2.91636395,-4.42150497,15.0442142,-0.34473604,5.92684507,-6.95244169,8.27486992,-3.43787384,3.21562386,-7.80630302,16.2981892,-6.47428751,-4.15200615,5.40339184,5.26336622,-7.16167974,-2.57480764,12.9884281,10.9240389,-2.6539824,7.06471825,-4.84004736,-1.20857406,-0.949676871
656,-1.21667159,-0.491601199,0.390574604,1.27907133,7.02476883,7.57681704,2.907197,9.21776772,3.08991575,-4.32313585,15.1152534,-0.251812011,5.92811871,-6.93740606,8.34573555,-3.36889029,3.28347564,-7.71833134,16.3656445,-6.45478678,-4.09806633,5.38231707,5.26188326,-7.18677139,-2.60483074,12.9756851,10.9304733,-2.69377685,7.10121298,-4.82875204,-1.17505121,-0.947509408
657,-1.21160841,-0.486543417,0.396709412,1.28982949,7.04618025,7.47703075,2.79967999,9.21698856,3.26845908,-4.21953773,15.1845055,-0.163793668,5.93083048,-6.92112112,8.41563034,-3.29922223,3.34942722,-7.63033438,16.4324093,-6.43595314,-4.04344177,5.36106873,5.26013517,-7.21173143,-2.63511777,12.9622183,10.9368191,-2.73260427,7.13878584,-4.81691313,-1.14240015,-0.945036054
658,-1.20654833,-0.481560796,0.402851939,1.30071998,7.06757355,7.37326527,2.68812108,9.21260071,3.45620513,-4.10928774,15.25245,-0.0808950439,5.93348646,-6.90545797,8.48565674,-3.22801828,3.41529727,-7.53956461,16.4987259,-6.41839838,-3.98866272,5.34086514,5.25821686,-7.23674631,-2.66516232,12.9487772,10.9429426,-2.77172208,7.17601347,-4.80483246,-1.10888898,-0.94272387
659,-1.20148957,-0.476596981,0.408982217,1.31160784,7.08865881,7.26960707,2.57701111,9.2047472,3.64577031,-3.99525046,15.3174639,-0.00272673345,5.93700552,-6.88927126,8.55487919,-3.15580249,3.47977662,-7.44816256,16.5641537,-6.40102768,-3.93423438,5.32235289,5.25614214,-7.26167488,-2.69477987,12.9359722,10.9481363,-2.81030869,7.21312761,-4.79277325,-1.07502472,-0.940437973
660,-1.19639754,-0.471590966,0.41508621,1.32243454,7.10939693,7.16553068,2.46575236,9.1933279,3.83842015,-3.8767333,15.379714,0.0703779086,5.94171953,-6.87230682,8.62337017,-3.08290243,3.54255056,-7.35654449,16.6290913,-6.38497734,-3.87820816,5.30201864,5.25376272,-7.28661156,-2.72518134,12.921526,10.9540844,-2.84803104,7.2516737,-4.77987623,-1.04219592,-0.937732518
661,-1.1912334,-0.466537327,0.421274126,1.33347154,7.130126,7.05847168,2.3517344,9.17791462,4.03850317,-3.75161171,15.4397955,0.137725845,5.94794464,-6.85470676,8.69139957,-3.008991,3.60426378,-7.26366615,16.6934032,-6.36984825,-3.82192349,5.28257227,5.2509017,-7.3115592,-2.75573254,12.9062357,10.960495,-2.88625312,7.29029799,-4.76620865,-1.00881779,-0.935045838
662,-1.1860851,-0.461547971,0.427411944,1.34446836,7.15055275,6.95020819,2.23675799,9.15846443,4.24292374,-3.62126279,15.4968805,0.199739069,5.9556241,-6.83648872,8.75921917,-2.93399191,3.66482949,-7.16981125,16.7566223,-6.35550308,-3.76572347,5.26372957,5.24879551,-7.33622026,-2.78514123,12.8933649,10.964365,-2.92323279,7.32873869,-4.75338125,-0.974992394,-0.932414234
663,-1.18087804,-0.456453025,0.433616132,1.3555609,7.17078161,6.84087324,2.12113619,9.13501453,4.45151854,-3.48531222,15.5508986,0.255969048,5.96574163,-6.81657743,8.82599449,-2.85855627,3.72359776,-7.07603931,16.8194714,-6.34184504,-3.70848203,5.24480104,5.24545717,-7.36105251,-2.8158462,12.8772392,10.970602,-2.96039653,7.36825275,-4.73894453,-0.941916406,-0.92947644
664,-1.17572427,-0.45149371,0.439744592,1.36662793,7.1907506,6.72998619,2.0041635,9.10705566,4.66434336,-3.34427309,15.6014566,0.306542426,5.97655582,-6.79717684,8.89249516,-2.78173876,3.78177571,-6.98028469,16.8817234,-6.32926512,-3.65088201,5.22677755,5.24166679,-7.38607502,-2.84663272,12.8607159,10.9768991,-2.99736238,7.40751791,-4.72436142,-0.908244789,-0.926644325
665,-1.17042375,-0.446368337,0.445994347,1.37789428,7.21063662,6.61595583,1.88447213,9.07420349,4.88528347,-3.19525099,15.6488161,0.350227803,5.99102116,-6.77550793,8.95849895,-2.70451641,3.83829927,-6.88456392,16.9431591,-6.31757402,-3.59249258,5.20818758,5.23794174,-7.4108634,-2.8774488,12.8438082,10.9830074,-3.03417611,7.44772243,-4.70900345,-0.874738634,-0.923554003
666,-1.16522586,-0.441374928,0.452125728,1.38899291,7.2300601,6.50323772,1.76651907,9.03743076,5.10496998,-3.0436461,15.6917582,0.389190882,6.00630856,-6.7537818,9.02400398,-2.62616992,3.89381909,-6.78767824,17.0036297,-6.30650568,-3.53428411,5.19096851,5.23424625,-7.43559027,-2.90776467,12.8279572,10.9877558,-3.06957531,7.48788071,-4.69411612,-0.841427922,-0.920464218
667,-1.15993488,-0.436323851,0.458326697,1.40026796,7.24939585,6.38768196,1.64616179,8.99541283,5.3315177,-2.88468575,15.7307663,0.421202034,6.02463102,-6.73068428,9.08899784,-2.54718876,3.94790673,-6.69031811,17.0635128,-6.29653978,-3.47495174,5.17320538,5.22997427,-7.46043921,-2.93870497,12.8104057,10.9936409,-3.105335,7.52847815,-4.678298,-0.807743371,-0.917277932
668,-1.15459132,-0.431191772,0.464562654,1.41159654,7.26849842,6.27008724,1.52427161,8.94817257,5.56361818,-2.71875024,15.7654123,0.446501672,6.04647303,-6.70569849,9.15368271,-2.46766663,4.00032711,-6.59287548,17.122467,-6.28771114,-3.4147439,5.154737,5.22606182,-7.48495531,-2.9693284,12.7931814,10.9987345,-3.1402843,7.56983757,-4.66204882,-0.774566591,-0.913853109
669,-1.14926529,-0.426102251,0.470781505,1.42296064,7.28736353,6.15105343,1.40145659,8.89566612,5.79939842,-2.54698062,15.7952003,0.465370119,6.0707159,-6.67976379,9.21806622,-2.38706279,4.05214214,-6.49381828,17.1806087,-6.27956438,-3.35480618,5.13814545,5.22173214,-7.50953531,-2.99987674,12.775836,11.003581,-3.17532229,7.61128855,-4.6452055,-0.74107796,-0.910405397
670,-1.14389408,-0.421029627,0.477007657,1.43435669,7.30593634,6.03162193,1.27882576,8.83826065,6.03663826,-2.37064648,15.819809,0.478190035,6.09719801,-6.65312576,9.28185654,-2.30578971,4.10251808,-6.39427948,17.2380867,-6.27257872,-3.29368448,5.12098885,5.21691656,-7.53422403,-3.03084421,12.7572012,11.0092049,-3.20973682,7.65280628,-4.62825918,-0.707424819,-0.906970799
671,-1.13860202,-0.416030288,0.483154476,1.4456867,7.32418776,5.9113369,1.15596437,8.77570534,6.27653742,-2.18876266,15.8390055,0.484602362,6.1270566,-6.62476873,9.34524059,-2.2239933,4.15149069,-6.2945776,17.294487,-6.26627016,-3.23236442,5.10428905,5.21220779,-7.55871487,-3.06153417,12.7389832,11.0139685,-3.24338531,7.69484949,-4.61098099,-0.674177647,-0.903398097
672,-1.13319743,-0.410917401,0.489411354,1.45720041,7.3423028,5.78830624,1.03110993,8.70687199,6.52258825,-1.99875557,15.8523779,0.483285755,6.16150236,-6.59382534,9.40811062,-2.14173365,4.19920254,-6.1944313,17.3502159,-6.26044893,-3.17080903,5.08890486,5.20662928,-7.58341789,-3.09263611,12.7196198,11.0194855,-3.27726126,7.7367816,-4.59302521,-0.640290976,-0.899792254
673,-1.12774265,-0.405784637,0.495691478,1.46881247,7.36020184,5.66374779,0.905506372,8.63216686,6.77161694,-1.80282784,15.8594351,0.475017905,6.19923925,-6.56151772,9.47082138,-2.05883145,4.24574995,-6.09357786,17.4049034,-6.25595427,-3.10838127,5.07276583,5.20165205,-7.60775709,-3.12321281,12.7009668,11.0238991,-3.31015515,7.77925873,-4.57518101,-0.60665077,-0.89608556
674,-1.12230384,-0.400651902,0.501934409,1.48034477,7.37772131,5.53905249,0.780584335,8.55230808,7.02140427,-1.60197985,15.8601007,0.460776299,6.24060011,-6.52709532,9.53325462,-1.97541308,4.29067802,-5.99285126,17.4586296,-6.25231504,-3.04537916,5.05670452,5.19667339,-7.6319356,-3.15368199,12.6823034,11.0279388,-3.34297657,7.82227898,-4.55635691,-0.573209107,-0.892168641
675,-1.11684942,-0.395558357,0.508166134,1.49190319,7.39494514,5.41392374,0.656101108,8.46709156,7.27181435,-1.39645636,15.8540068,0.439939052,6.28532553,-6.49100399,9.5947752,-1.89177251,4.3346324,-5.89157343,17.5117683,-6.24899435,-2.98206425,5.04197693,5.19027424,-7.65652657,-3.18523192,12.6608019,11.0340433,-3.37538409,7.86567688,-4.53677607,-0.539999247,-0.88819617
676,-1.11138129,-0.390484393,0.514411211,1.5035938,7.41202307,5.28560734,0.529328942,8.37436676,7.5274806,-1.18305385,15.8402538,0.410831243,6.33373833,-6.45380354,9.65640068,-1.80700552,4.37778807,-5.7886076,17.5637836,-6.24734211,-2.91805267,5.02731705,5.18445349,-7.68088722,-3.2159946,12.641016,11.0383425,-3.4071281,7.90890121,-4.51757908,-0.506262064,-0.884258151
677,-1.10588014,-0.385349691,0.520685673,1.51532483,7.42880726,5.15659904,0.402997702,8.27592754,7.78428745,-0.964030564,15.8187437,0.374940425,6.38719511,-6.41320753,9.71745014,-1.72244561,4.41921759,-5.68653631,17.6149387,-6.24594355,-2.85347867,5.01280928,5.17820215,-7.70518875,-3.24703836,12.6201448,11.0431538,-3.43824077,7.95254374,-4.49789095,-0.472810805,-0.880181432
678,-1.10032034,-0.380158246,0.526993454,1.52708554,7.44527864,5.02708292,0.277259886,8.17175484,8.0412941,-0.740041792,15.7893019,0.332648546,6.4446044,-6.37027693,9.77820683,-1.63752937,4.45920038,-5.58445406,17.6651001,-6.24543571,-2.78829122,4.99835014,5.17204237,-7.72932529,-3.27788305,12.5994139,11.0474949,-3.46934438,7.99658012,-4.47742319,-0.439250499,-0.875960171
679,-1.09479272,-0.375058264,0.533242047,1.53884101,7.46146011,4.89668798,0.151756734,8.06143761,8.29855156,-0.511169374,15.7515268,0.283412457,6.50554514,-6.32572365,9.83842182,-1.5522325,4.49826193,-5.48153734,17.7144966,-6.24589252,-2.72236466,4.98446798,5.16501093,-7.753654,-3.30938935,12.5766659,11.0531378,-3.49999642,8.04117203,-4.45609951,-0.406118184,-0.871641099
680,-1.08922374,-0.3699193,0.539532304,1.55071235,7.4774189,4.76398945,0.0252932366,7.94370747,8.5584774,-0.275322527,15.7042561,0.226249635,6.57130289,-6.27845716,9.89854336,-1.4663924,4.5363636,-5.37785578,17.7626915,-6.24719954,-2.6564064,4.9714942,5.15840006,-7.7777586,-3.34012818,12.555728,11.0569506,-3.52972031,8.08548069,-4.43540049,-0.372564793,-0.867343664
681,-1.08360934,-0.36469692,0.54584533,1.56254566,7.49299717,4.6324749,-0.0986911803,7.82166052,8.8147068,-0.037093278,15.6487465,0.16406475,6.64065075,-6.2284317,9.95787144,-1.38089728,4.57273006,-5.27516031,17.8103027,-6.24887705,-2.58901262,4.95791912,5.15077877,-7.80202484,-3.37197375,12.5315533,11.0630264,-3.55929708,8.13091183,-4.41298342,-0.339748979,-0.862724304
682,-1.07801282,-0.359590918,0.55212456,1.57449818,7.50839901,4.49745989,-0.224675313,7.69072104,9.07480621,0.209257722,15.5822811,0.0926550701,6.71490955,-6.17619514,10.0172615,-1.29469645,4.60841894,-5.1709075,17.8567257,-6.25223398,-2.521209,4.94501352,5.14325857,-7.82618093,-3.40332985,12.5080652,11.0682592,-3.58882332,8.17599869,-4.39052582,-0.30627498,-0.858251095
