framework,algorithm,phase,mode,tier,transfers,n,setting_kind,setting,sample,time_ms
cubie,rosenbrock23_sciml,performance,adaptive,default,both,32768,tol,1e-08,14,9.871798996755388
cubie,rosenbrock23_sciml,performance,adaptive,default,none,32768,tol,1e-08,14,9.439519002626184
cubie,rosenbrock23_sciml,performance,adaptive,default,both,32768,tol,1e-08,15,9.87990300200181
cubie,rosenbrock23_sciml,performance,adaptive,default,none,32768,tol,1e-08,15,9.435433996259235
cubie,rosenbrock23_sciml,performance,adaptive,default,both,32768,tol,1e-08,16,9.860532998573035
cubie,rosenbrock23_sciml,performance,adaptive,default,none,32768,tol,1e-08,16,9.428296005353332
cubie,rosenbrock23_sciml,performance,adaptive,default,both,32768,tol,1e-08,17,9.85756800218951
cubie,rosenbrock23_sciml,performance,adaptive,default,none,32768,tol,1e-08,17,9.465395000006538
cubie,rosenbrock23_sciml,performance,adaptive,default,both,32768,tol,1e-08,18,9.863767001661472
cubie,rosenbrock23_sciml,performance,adaptive,default,none,32768,tol,1e-08,18,9.432534003281035
cubie,rosenbrock23_sciml,performance,adaptive,default,both,32768,tol,1e-08,19,9.911588997056242
cubie,rosenbrock23_sciml,performance,adaptive,default,none,32768,tol,1e-08,19,9.44193999748677
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,32768,tol,1e-08,0,12.434093994670548
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,32768,tol,1e-08,0,11.898445001861546
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,32768,tol,1e-08,1,12.342206995526794
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,32768,tol,1e-08,1,11.90104800480185
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,32768,tol,1e-08,2,12.327013995673042
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,32768,tol,1e-08,2,11.892315997101832
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,32768,tol,1e-08,3,12.329022996709682
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,32768,tol,1e-08,3,11.906865998753347
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,32768,tol,1e-08,4,12.332811005762778
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,32768,tol,1e-08,4,11.896398005774245
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,32768,tol,1e-08,5,12.327264994382858
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,32768,tol,1e-08,5,11.902021993591916
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,32768,tol,1e-08,6,12.378936000459362
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,32768,tol,1e-08,6,11.886462998518255
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,32768,tol,1e-08,7,12.385893998725805
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,32768,tol,1e-08,7,11.8987290043151
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,32768,tol,1e-08,8,12.35038299637381
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,32768,tol,1e-08,8,11.886328000400681
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,32768,tol,1e-08,9,12.307587996474467
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,32768,tol,1e-08,9,11.884662999364082
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,32768,tol,1e-08,10,12.330186000326648
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,32768,tol,1e-08,10,12.374349993478972
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,32768,tol,1e-08,11,15.184473995759618
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,32768,tol,1e-08,11,11.904769999091513
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,32768,tol,1e-08,12,12.33277800201904
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,32768,tol,1e-08,12,11.888619999808725
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,32768,tol,1e-08,13,12.325035000685602
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,32768,tol,1e-08,13,11.890437002875842
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,32768,tol,1e-08,14,12.321857000642922
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,32768,tol,1e-08,14,11.89054100541398
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,32768,tol,1e-08,15,12.32060600159457
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,32768,tol,1e-08,15,11.893238006450702
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,32768,tol,1e-08,16,12.334836996160448
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,32768,tol,1e-08,16,11.88917200488504
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,32768,tol,1e-08,17,12.314132000028621
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,32768,tol,1e-08,17,11.892189002537634
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,32768,tol,1e-08,18,12.344517999736127
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,32768,tol,1e-08,18,11.884749997989275
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,32768,tol,1e-08,19,12.33164099539863
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,32768,tol,1e-08,19,11.891766996996012
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,131072,dt,0.0009765625,0,17.785694006306585
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,131072,dt,0.0009765625,0,16.939838998951018
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,131072,dt,0.0009765625,1,17.722042997775134
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,131072,dt,0.0009765625,1,16.92754399846308
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,131072,dt,0.0009765625,2,17.714549001539126
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,131072,dt,0.0009765625,2,16.919998000958003
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,131072,dt,0.0009765625,3,17.69495399639709
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,131072,dt,0.0009765625,3,16.91197600302985
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,131072,dt,0.0009765625,4,17.700878997857217
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,131072,dt,0.0009765625,4,16.907848003029358
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,131072,dt,0.0009765625,5,17.69104800041532
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,131072,dt,0.0009765625,5,16.91154300351627
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,131072,dt,0.0009765625,6,17.721591000736225
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,131072,dt,0.0009765625,6,16.903889998502564
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,131072,dt,0.0009765625,7,17.6749479942373
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,131072,dt,0.0009765625,7,16.922638002142776
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,131072,dt,0.0009765625,8,17.731892003212124
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,131072,dt,0.0009765625,8,16.923239003517665
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,131072,dt,0.0009765625,9,21.61607800371712
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,131072,dt,0.0009765625,9,16.937255997618195
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,131072,dt,0.0009765625,10,17.74294799542986
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,131072,dt,0.0009765625,10,16.964609996648505
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,131072,dt,0.0009765625,11,17.694625996227842
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,131072,dt,0.0009765625,11,16.914168998482637
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,131072,dt,0.0009765625,12,17.70276100432966
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,131072,dt,0.0009765625,12,16.91709999431623
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,131072,dt,0.0009765625,13,17.71136199386092
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,131072,dt,0.0009765625,13,16.917995002586395
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,131072,dt,0.0009765625,14,17.69995500217192
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,131072,dt,0.0009765625,14,16.927021002629772
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,131072,dt,0.0009765625,15,17.692630004603416
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,131072,dt,0.0009765625,15,16.920270994887687
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,131072,dt,0.0009765625,16,17.79177400021581
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,131072,dt,0.0009765625,16,16.91009200294502
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,131072,dt,0.0009765625,17,17.757899993739557
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,131072,dt,0.0009765625,17,16.931589001615066
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,131072,dt,0.0009765625,18,17.728042003000155
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,131072,dt,0.0009765625,18,16.927447999478318
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,131072,dt,0.0009765625,19,17.703274999803398
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,131072,dt,0.0009765625,19,16.92433399875881
cubie,rosenbrock23_sciml,performance,adaptive,default,both,131072,tol,1e-08,0,30.48008000041591
cubie,rosenbrock23_sciml,performance,adaptive,default,none,131072,tol,1e-08,0,29.64723700279137
cubie,rosenbrock23_sciml,performance,adaptive,default,both,131072,tol,1e-08,1,30.445339005382266
cubie,rosenbrock23_sciml,performance,adaptive,default,none,131072,tol,1e-08,1,29.65031000348972
cubie,rosenbrock23_sciml,performance,adaptive,default,both,131072,tol,1e-08,2,34.542550005426165
cubie,rosenbrock23_sciml,performance,adaptive,default,none,131072,tol,1e-08,2,29.66456099966308
cubie,rosenbrock23_sciml,performance,adaptive,default,both,131072,tol,1e-08,3,30.4410610042396
cubie,rosenbrock23_sciml,performance,adaptive,default,none,131072,tol,1e-08,3,29.61776300071506
cubie,rosenbrock23_sciml,performance,adaptive,default,both,131072,tol,1e-08,4,30.450671998551115
cubie,rosenbrock23_sciml,performance,adaptive,default,none,131072,tol,1e-08,4,29.639813001267612
cubie,rosenbrock23_sciml,performance,adaptive,default,both,131072,tol,1e-08,5,30.377763003343716
cubie,rosenbrock23_sciml,performance,adaptive,default,none,131072,tol,1e-08,5,29.62008699978469
cubie,rosenbrock23_sciml,performance,adaptive,default,both,131072,tol,1e-08,6,30.353328998899087
cubie,rosenbrock23_sciml,performance,adaptive,default,none,131072,tol,1e-08,6,29.608008000650443
cubie,rosenbrock23_sciml,performance,adaptive,default,both,131072,tol,1e-08,7,30.432426996412687
cubie,rosenbrock23_sciml,performance,adaptive,default,none,131072,tol,1e-08,7,29.67347900266759
cubie,rosenbrock23_sciml,performance,adaptive,default,both,131072,tol,1e-08,8,30.41671300161397
cubie,rosenbrock23_sciml,performance,adaptive,default,none,131072,tol,1e-08,8,29.632614998263307
cubie,rosenbrock23_sciml,performance,adaptive,default,both,131072,tol,1e-08,9,30.420369002968073
cubie,rosenbrock23_sciml,performance,adaptive,default,none,131072,tol,1e-08,9,29.62368499720469
cubie,rosenbrock23_sciml,performance,adaptive,default,both,131072,tol,1e-08,10,30.400189003557898
cubie,rosenbrock23_sciml,performance,adaptive,default,none,131072,tol,1e-08,10,29.64432999579003
cubie,rosenbrock23_sciml,performance,adaptive,default,both,131072,tol,1e-08,11,30.465945004834794
cubie,rosenbrock23_sciml,performance,adaptive,default,none,131072,tol,1e-08,11,29.60237600200344
cubie,rosenbrock23_sciml,performance,adaptive,default,both,131072,tol,1e-08,12,33.33954000117956
cubie,rosenbrock23_sciml,performance,adaptive,default,none,131072,tol,1e-08,12,30.09702200506581
cubie,rosenbrock23_sciml,performance,adaptive,default,both,131072,tol,1e-08,13,30.43595000053756
cubie,rosenbrock23_sciml,performance,adaptive,default,none,131072,tol,1e-08,13,29.67309700034093
cubie,rosenbrock23_sciml,performance,adaptive,default,both,131072,tol,1e-08,14,30.38941600243561
cubie,rosenbrock23_sciml,performance,adaptive,default,none,131072,tol,1e-08,14,29.605735995573923
cubie,rosenbrock23_sciml,performance,adaptive,default,both,131072,tol,1e-08,15,30.3646909960662
cubie,rosenbrock23_sciml,performance,adaptive,default,none,131072,tol,1e-08,15,29.66336700046668
cubie,rosenbrock23_sciml,performance,adaptive,default,both,131072,tol,1e-08,16,30.46462500060443
cubie,rosenbrock23_sciml,performance,adaptive,default,none,131072,tol,1e-08,16,29.681331994652282
cubie,rosenbrock23_sciml,performance,adaptive,default,both,131072,tol,1e-08,17,30.446150005445816
cubie,rosenbrock23_sciml,performance,adaptive,default,none,131072,tol,1e-08,17,30.018792000191752
cubie,rosenbrock23_sciml,performance,adaptive,default,both,131072,tol,1e-08,18,30.485915995086543
cubie,rosenbrock23_sciml,performance,adaptive,default,none,131072,tol,1e-08,18,29.639642001711763
cubie,rosenbrock23_sciml,performance,adaptive,default,both,131072,tol,1e-08,19,30.430537000938784
cubie,rosenbrock23_sciml,performance,adaptive,default,none,131072,tol,1e-08,19,29.605326999444515
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,131072,tol,1e-08,0,42.29847199894721
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,131072,tol,1e-08,0,37.3154870030703
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,131072,tol,1e-08,1,38.08588399988366
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,131072,tol,1e-08,1,37.21956699882867
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,131072,tol,1e-08,2,38.02916599670425
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,131072,tol,1e-08,2,37.2127839946188
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,131072,tol,1e-08,3,38.07352200237801
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,131072,tol,1e-08,3,37.28611300175544
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,131072,tol,1e-08,4,38.09812899999088
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,131072,tol,1e-08,4,37.22491400549188
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,131072,tol,1e-08,5,38.01739700429607
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,131072,tol,1e-08,5,37.252588001138065
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,131072,tol,1e-08,6,38.07466400030535
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,131072,tol,1e-08,6,37.30906699638581
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,131072,tol,1e-08,7,38.110339002741966
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,131072,tol,1e-08,7,37.32910400140099
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,131072,tol,1e-08,8,42.71944399806671
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,131072,tol,1e-08,8,37.33443400415126
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,131072,tol,1e-08,9,38.0719169988879
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,131072,tol,1e-08,9,37.310277999495156
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,131072,tol,1e-08,10,38.10570999485208
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,131072,tol,1e-08,10,37.360322996391915
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,131072,tol,1e-08,11,38.07485199649818
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,131072,tol,1e-08,11,37.267076993884984
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,131072,tol,1e-08,12,38.062710998929106
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,131072,tol,1e-08,12,37.27826099930098
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,131072,tol,1e-08,13,38.0770539995865
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,131072,tol,1e-08,13,37.258279997331556
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,131072,tol,1e-08,14,38.04978299740469
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,131072,tol,1e-08,14,37.31745500408579
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,131072,tol,1e-08,15,37.990226002875715
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,131072,tol,1e-08,15,37.250727000355255
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,131072,tol,1e-08,16,42.115190997719765
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,131072,tol,1e-08,16,37.29057299642591
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,131072,tol,1e-08,17,38.05797600216465
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,131072,tol,1e-08,17,37.260359997162595
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,131072,tol,1e-08,18,38.04040199611336
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,131072,tol,1e-08,18,37.2851130014169
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,131072,tol,1e-08,19,38.02647900010925
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,131072,tol,1e-08,19,37.22713200113503
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,524288,dt,0.0009765625,0,66.71442999504507
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,524288,dt,0.0009765625,0,64.07145699631656
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,524288,dt,0.0009765625,1,71.03526499849977
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,524288,dt,0.0009765625,1,64.13066099776188
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,524288,dt,0.0009765625,2,66.73503400088521
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,524288,dt,0.0009765625,2,64.05561399878934
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,524288,dt,0.0009765625,3,66.62891399901127
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,524288,dt,0.0009765625,3,64.06852499640081
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,524288,dt,0.0009765625,4,66.63234300503973
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,524288,dt,0.0009765625,4,64.06708500435343
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,524288,dt,0.0009765625,5,66.58519799384521
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,524288,dt,0.0009765625,5,67.96788900101092
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,524288,dt,0.0009765625,6,66.6613600042183
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,524288,dt,0.0009765625,6,64.07384700287366
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,524288,dt,0.0009765625,7,68.03243199829012
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,524288,dt,0.0009765625,7,64.35050700383727
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,524288,dt,0.0009765625,8,66.62354999571107
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,524288,dt,0.0009765625,8,64.06677499762736
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,524288,dt,0.0009765625,9,66.58315799722914
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,524288,dt,0.0009765625,9,64.06781399709871
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,524288,dt,0.0009765625,10,70.92872499924852
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,524288,dt,0.0009765625,10,64.1062460053945
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,524288,dt,0.0009765625,11,66.61695500224596
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,524288,dt,0.0009765625,11,64.07964899699437
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,524288,dt,0.0009765625,12,66.59044900152367
