traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20
856,-7.1985898,-4.6356678,5.70815039,7.74867105,3.49417543,-2.55081201,8.19018841,8.93079948,12.1589556,-0.641151726,-4.33090925,13.1164942,-5.87109709,8.69222164,2.30488729,-4.17725182,-5.98134089,3.28315258,-0.579492152,-6.35237932
857,-7.18399096,-4.6848588,5.67178774,7.78741837,3.46638441,-2.52825212,8.19990063,9.1064539,12.0980206,-0.83639437,-4.25820208,13.1627836,-5.72224188,8.72814465,2.46453929,-4.40009642,-5.87209272,3.21988034,-0.599302232,-6.33477402
858,-7.16975164,-4.73414421,5.63463688,7.8263979,3.43789554,-2.50585341,8.20897198,9.28504658,12.0303898,-1.03903389,-4.18527174,13.2067528,-5.56915092,8.75912285,2.62026501,-4.62784815,-5.7556901,3.15766168,-0.620411515,-6.3156538
859,-7.15562296,-4.7828455,5.59709883,7.86499548,3.41026044,-2.48371649,8.21770477,9.45849895,11.9587936,-1.23747647,-4.11596489,13.2490959,-5.41607761,8.78454971,2.76503682,-4.85109329,-5.63562632,3.09698939,-0.64153713,-6.29718542
860,-7.14184999,-4.83088684,5.55858946,7.90350294,3.38295746,-2.46189141,8.22604942,9.62847996,11.8828573,-1.43374419,-4.04920578,13.2902155,-5.26178455,8.80499554,2.90123892,-5.07242775,-5.51198912,3.03882337,-0.663233936,-6.27702188
861,-7.12804842,-4.87901545,5.52091646,7.94206667,3.35447907,-2.43929625,8.23380184,9.8093586,11.7962608,-1.64830804,-3.9783299,13.3287096,-5.10153484,8.81791401,3.04186988,-5.3109045,-5.36993885,2.9772141,-0.687584698,-6.25776196
862,-7.11486006,-4.92631006,5.48055315,7.98019218,3.32801676,-2.41870189,8.2412014,9.96936798,11.7125225,-1.83731639,-3.91925454,13.3661938,-4.94582176,8.83173656,3.15630913,-5.51722479,-5.24468279,2.92710805,-0.709090412,-6.23629999
863,-7.10188198,-4.97378778,5.44060135,8.01853752,3.30025148,-2.39730692,8.24808884,10.1404486,11.6173506,-2.04473639,-3.85593462,13.4015942,-4.78337288,8.83795643,3.27589893,-5.74137545,-5.10028028,2.87449145,-0.733713925,-6.21462393
864,-7.08903408,-5.02040052,5.40006065,8.05653667,3.2731061,-2.37629724,8.25466728,10.3064823,11.5182295,-2.24795222,-3.79633546,13.4358349,-4.62036037,8.84067154,3.38580704,-5.95901823,-4.954,2.82555246,-0.758387685,-6.19237995
865,-7.07651091,-5.06672907,5.35905075,8.09433937,3.24636507,-2.35544658,8.26094246,10.4698687,11.4140511,-2.45021367,-3.73940992,13.4686136,-4.45610666,8.83950901,3.48848605,-6.17276478,-4.80305147,2.77988267,-0.783612847,-6.17008686
866,-7.06435823,-5.11278868,5.31741381,8.1321497,3.21923161,-2.33473086,8.26673222,10.6342678,11.3019915,-2.65751195,-3.68370104,13.4997797,-4.28756857,8.83438873,3.58641124,-6.38700867,-4.64529943,2.73758984,-0.810133278,-6.1464138
867,-7.05246162,-5.15834379,5.2752862,8.16967773,3.19259691,-2.31428051,8.27225494,10.7949667,11.1853285,-2.86234164,-3.63124251,13.5296917,-4.11813211,8.82592487,3.67671704,-6.59565353,-4.48426199,2.69924998,-0.837074399,-6.12258053
868,-7.04078388,-5.20369244,5.23285532,8.2070837,3.16587114,-2.29375744,8.27742577,10.9565229,11.0605335,-3.07168579,-3.58017087,13.5580215,-3.94492149,8.81281471,3.76294589,-6.80495691,-4.31449223,2.66390228,-0.865357876,-6.09857559
869,-7.02962685,-5.24814606,5.18948174,8.24418259,3.13993478,-2.27392197,8.28242493,11.1101074,10.9345074,-3.27180028,-3.53441572,13.5856161,-3.77288222,8.79873085,3.83851004,-7.0015955,-4.14922571,2.63484263,-0.893327415,-6.07295799
870,-7.01882792,-5.29253197,5.1455574,8.28134918,3.11321855,-2.25411248,8.28686523,11.2668514,10.797864,-3.48043561,-3.48941493,13.6114521,-3.59485149,8.77975082,3.91152263,-7.20142317,-3.97378707,2.60942006,-0.92337954,-6.04602146
871,-7.00850677,-5.33618307,5.10127115,8.31809521,3.08735657,-2.23455358,8.29122639,11.4181576,10.6580143,-3.68369412,-3.44874525,13.6362705,-3.41644454,8.75909901,3.97638297,-7.3919363,-3.79914141,2.58931684,-0.953572512,-6.01871634
872,-6.99838877,-5.37976933,5.05754042,8.35486221,3.06040978,-2.21438193,8.29498863,11.5766792,10.5023441,-3.90236807,-3.4076705,13.6589279,-3.2290709,8.7304163,4.04203844,-7.59146786,-3.605196,2.57263565,-0.987152636,-5.9912672
873,-6.98885775,-5.42268801,5.01103926,8.39126873,3.03539872,-2.19577765,8.29897594,11.7183628,10.3549967,-4.09674358,-3.3755033,13.6816645,-3.04791617,8.70759869,4.0911684,-7.76441622,-3.4345243,2.56330705,-1.01790535,-5.96174097
874,-6.97970438,-5.46525383,4.96518803,8.42752266,3.00995231,-2.17649698,8.30264664,11.864728,10.194293,-4.30197477,-3.34399462,13.702611,-2.85974646,8.67711067,4.14035082,-7.94344997,-3.24706388,2.55798197,-1.05179942,-5.93212891
875,-6.97127914,-5.50738335,4.91851139,8.46367359,2.98433638,-2.15758181,8.30595589,12.0090084,10.026536,-4.50744152,-3.31612492,13.7221708,-2.66783524,8.64407539,4.18378019,-8.11741829,-3.05817747,2.55864024,-1.08715737,-5.90041494
876,-6.96273708,-5.54854584,4.87198639,8.49914646,2.95982432,-2.13908029,8.30926037,12.1462173,9.85838318,-4.70432091,-3.29335523,13.740365,-2.47826004,8.61086559,4.2193923,-8.27912521,-2.87459517,2.56370282,-1.1218065,-5.86981583
877,-6.95528698,-5.59012461,4.82420349,8.53509331,2.93373871,-2.12046528,8.31188965,12.2888937,9.67254353,-4.91468096,-3.27253842,13.7565737,-2.27605152,8.57124805,4.25304031,-8.44621468,-2.67787623,2.57560992,-1.16063845,-5.83559179
878,-6.9482584,-5.63054991,4.77628708,8.57041073,2.90872478,-2.10226989,8.31455326,12.4244261,9.48631287,-5.11617184,-3.2569685,13.7715893,-2.0754807,8.53134632,4.27923489,-8.60176086,-2.48742557,2.59252572,-1.19938469,-5.8009305
879,-6.94166517,-5.67043161,4.72761774,8.60546684,2.88453627,-2.08412838,8.31740189,12.5551672,9.29722023,-5.31200409,-3.24601269,13.7857151,-1.87441635,8.48927784,4.29997778,-8.74953175,-2.29819441,2.61454129,-1.23914206,-5.7654686
880,-6.93572903,-5.70983553,4.67876196,8.64023113,2.86043477,-2.0661726,8.32001209,12.6836252,9.1010437,-5.5075655,-3.23928404,13.7978487,-1.66967046,8.44469929,4.31574869,-8.891819,-2.10852122,2.64205408,-1.28041101,-5.72896957
881,-6.93046236,-5.74864292,4.62900686,8.67485142,2.83616662,-2.04857969,8.32232475,12.8096676,8.89760303,-5.70260572,-3.23715758,13.8081865,-1.46042693,8.39787102,4.32597971,-9.02901459,-1.91999209,2.67503738,-1.32343054,-5.69009399
882,-6.92534733,-5.78710747,4.57928801,8.70911789,2.81234097,-2.03089881,8.32464886,12.9331074,8.68706608,-5.89660835,-3.23972178,13.8164463,-1.24736047,8.34819412,4.33139944,-9.16051388,-1.73026311,2.71282244,-1.36777377,-5.65170622
883,-6.92184162,-5.82495403,4.52829552,8.74336147,2.78827024,-2.01357079,8.326684,13.0542841,8.46891785,-6.09003973,-3.24712229,13.8227844,-1.02956438,8.29505634,4.33221245,-9.28776264,-1.54114234,2.75735569,-1.41512251,-5.60891056
884,-6.91817617,-5.86214781,4.47739124,8.77712631,2.76446033,-1.9965179,8.32857418,13.1716843,8.24527645,-6.28048754,-3.2598424,13.8266773,-0.809043288,8.24068356,4.3269825,-9.40770721,-1.35589921,2.80546308,-1.4629606,-5.56654263
885,-6.91563082,-5.89841461,4.42610979,8.81045151,2.74190331,-1.97949588,8.33083725,13.2831163,8.02234173,-6.46226406,-3.27719927,13.8291492,-0.590176404,8.18519115,4.31729984,-9.51904488,-1.17677712,2.85782433,-1.51184392,-5.52254248
886,-6.91400385,-5.93444633,4.37371302,8.84384155,2.7182951,-1.96283448,8.33250523,13.3946476,7.78558254,-6.64870405,-3.30033302,13.8282909,-0.361819863,8.12469196,4.30273771,-9.62877846,-0.994902492,2.91654754,-1.56425381,-5.47514153
887,-6.91261721,-5.96992683,4.32134628,8.87676525,2.69556832,-1.9460057,8.33443165,13.5021439,7.54403496,-6.83105707,-3.32890439,13.824811,-0.130616307,8.06193256,4.28327131,-9.73176765,-0.815733552,2.97914076,-1.61791945,-5.42804241
888,-6.91265345,-6.00466824,4.26815796,8.90953636,2.67242646,-1.92963386,8.3360033,13.6069012,7.29455614,-7.01206255,-3.36342859,13.8181696,0.105656527,7.99620342,4.25845194,-9.83004284,-0.640803695,3.04676795,-1.67411947,-5.37701321
889,-6.91260862,-6.03866291,4.21527863,8.9416647,2.65084529,-1.91314518,8.33808422,13.705555,7.0470705,-7.18367195,-3.40245485,13.8091974,0.338921607,7.92994595,4.22972918,-9.91949844,-0.472716063,3.11614275,-1.73019135,-5.32742453
890,-6.9146719,-6.07200766,4.16195917,8.97394085,2.62684464,-1.89693987,8.3390789,13.8070097,6.77420139,-7.36720371,-3.45028329,13.7940588,0.590514302,7.85327721,4.19592905,-10.0111399,-0.295280069,3.19590878,-1.79351556,-5.27116108
891,-6.91602612,-6.10439205,4.10666847,9.00547409,2.60645247,-1.88128459,8.34137058,13.8954792,6.52592039,-7.52397156,-3.49928904,13.7801123,0.824274004,7.78628254,4.15631247,-10.0877676,-0.146541789,3.26843691,-1.85050511,-5.21695089
892,-6.91916656,-6.13653803,4.05198479,9.03695965,2.58444643,-1.86529112,8.34297657,13.9862633,6.25177574,-7.69206572,-3.55767894,13.7589426,1.07610083,7.70808983,4.11237144,-10.1651993,0.0132368617,3.35127854,-1.9146595,-5.15886688
893,-6.92247772,-6.16753006,3.99708629,9.06784821,2.56376767,-1.84966063,8.34497833,14.0703239,5.98482513,-7.84769678,-3.6192317,13.7355947,1.32086015,7.63102102,4.06540394,-10.2345572,0.161169589,3.43339753,-1.97776783,-5.10051537
894,-6.9272604,-6.19785881,3.94113636,9.09869289,2.54183483,-1.83435893,8.34632874,14.1536274,5.70005417,-8.00744152,-3.68983412,13.7056427,1.57931197,7.54671574,4.0116148,-10.3030691,0.309034705,3.52151728,-2.04542804,-5.03702259
895,-6.93284607,-6.22713232,3.88521504,9.1289959,2.52136135,-1.81904054,8.34827423,14.2308989,5.42064571,-8.15608501,-3.76379776,13.6729822,1.83252668,7.46244669,3.95530128,-10.36448,0.446471602,3.60952735,-2.11279011,-4.97260189
896,-6.93880844,-6.25581264,3.82893682,9.1589613,2.50103736,-1.80386806,8.35017681,14.3047934,5.13477802,-8.30119514,-3.84399056,13.6349058,2.08977866,7.37434244,3.89454651,-10.4219494,0.579691052,3.69986343,-2.18189096,-4.90687084
897,-6.94589329,-6.28405285,3.77215576,9.18876648,2.48019004,-1.78874576,8.35185051,14.3764334,4.83498764,-8.44646835,-3.93291664,13.5893745,2.3571384,7.27973747,3.82780194,-10.4767914,0.710449874,3.79446888,-2.25441051,-4.8379755
898,-6.95381975,-6.31083155,3.71491361,9.21805191,2.46010852,-1.77406263,8.35368729,14.4426708,4.53969336,-8.58166027,-4.02515125,13.5402994,2.61989832,7.18481255,3.7583611,-10.5267439,0.829962969,3.88801599,-2.32653999,-4.76648808
899,-6.96270466,-6.33713102,3.65763831,9.24703884,2.44007683,-1.75921392,8.3555851,14.5058613,4.23320723,-8.71487522,-4.12540388,13.4833641,2.89067173,7.08396578,3.68350506,-10.5735779,0.945768237,3.98459268,-2.40125608,-4.69294977
900,-6.97167873,-6.36217546,3.59987307,9.27556038,2.4209938,-1.74476218,8.35777473,14.5637369,3.9346931,-8.83652878,-4.22729588,13.4234533,3.15346456,6.98371887,3.60764241,-10.6156483,1.05083728,4.07878923,-2.4745748,-4.61830187
901,-6.98198175,-6.3864975,3.54182744,9.30379105,2.40189648,-1.73026085,8.35994911,14.618412,3.62586617,-8.95554543,-4.33692408,13.3551521,3.42353463,6.87733555,3.52685714,-10.6552019,1.15140569,4.17574596,-2.55056357,-4.54039621
902,-6.9939189,-6.40965223,3.48408556,9.33178139,2.38115644,-1.71604168,8.3614645,14.6707764,3.29730725,-9.07551861,-4.45786953,13.2744827,3.70728207,6.760499,3.43961334,-10.6936722,1.25048697,4.27836895,-2.63162041,-4.45698881
903,-7.00471449,-6.43206453,3.42448616,9.35917377,2.36393809,-1.70201945,8.36425209,14.7160397,2.99616647,-9.17551804,-4.57303762,13.1971235,3.96935391,6.65319204,3.35391712,-10.7264585,1.33000827,4.37018538,-2.70477796,-4.37668943
904,-7.01683903,-6.45318604,3.3657124,9.38616657,2.34592223,-1.68807292,8.36677265,14.7583141,2.6821661,-9.27348137,-4.69660997,13.1090641,4.23952627,6.53800297,3.26381111,-10.7576208,1.40622807,4.46534204,-2.78113961,-4.29251719
905,-7.02927446,-6.47366571,3.30693531,9.41281891,2.3280704,-1.67414165,8.36937428,14.796896,2.36272597,-9.36575603,-4.82579041,13.0122509,4.51193476,6.41804171,3.17068744,-10.7863016,1.47700071,4.56105661,-2.85841537,-4.20708561
906,-7.04266977,-6.49295664,3.24766707,9.43913078,2.31050372,-1.66033256,8.37213039,14.8314514,2.04084396,-9.45088291,-4.95964432,12.9077711,4.78500032,6.29460478,3.07455564,-10.8131762,1.53908384,4.65586615,-2.93566632,-4.11851597
907,-7.05781031,-6.51127863,3.18849921,9.46531773,2.29073167,-1.64686906,8.37397766,14.8629236,1.69381058,-9.53612041,-5.10738516,12.7846384,5.07497311,6.15718317,2.97105002,-10.8396111,1.59931946,4.75711298,-3.01885104,-4.02348709
908,-7.07119656,-6.52828407,3.12809634,9.49066067,2.27562118,-1.63347208,8.37758732,14.8888264,1.38845491,-9.60010815,-5.24078703,12.6729546,5.33204651,6.03588057,2.87480259,-10.8621759,1.64057875,4.84327412,-3.09015179,-3.93393087
909,-7.08574152,-6.54468775,3.06820941,9.51588535,2.25816679,-1.62014806,8.38038826,14.9113903,1.05281782,-9.66483402,-5.39029932,12.5393677,5.60998535,5.89880276,2.76933622,-10.8846226,1.68013644,4.93590689,-3.1672883,-3.83941102
910,-7.10100222,-6.55962276,3.00829911,9.54064465,2.24174452,-1.60689509,8.38361263,14.9299707,0.724192679,-9.71956539,-5.53916454,12.400898,5.88001585,5.76154184,2.66529655,-10.9053898,1.71120012,5.02578688,-3.24257922,-3.742908
911,-7.11593962,-6.57376623,2.94857526,9.56497955,2.22599053,-1.59363902,8.38718224,14.9445896,0.397387177,-9.76555634,-5.68960285,12.2552357,6.14613295,5.62286901,2.56063008,-10.9245653,1.7343992,5.11282301,-3.31580329,-3.64682341
912,-7.13269806,-6.58667421,2.88920093,9.58914566,2.20778084,-1.58079803,8.38979435,14.9547644,0.0451814085,-9.80825615,-5.85409689,12.0863409,6.42800856,5.46966648,2.44860959,-10.9440823,1.75192559,5.20463514,-3.39353943,-3.5437789
913,-7.14752626,-6.59840393,2.82791257,9.6126461,2.19367576,-1.56798875,8.39392185,14.9617996,-0.271757334,-9.83543968,-6.00469398,11.9293022,6.68258667,5.33053017,2.34365582,-10.9623127,1.75623691,5.28350925,-3.46046376,-3.44570279
914,-7.16331816,-6.6093688,2.76740503,9.63592911,2.17773247,-1.55554867,8.39729786,14.9646273,-0.606040537,-9.85741711,-6.16474152,11.7528896,6.94559717,5.18105078,2.23473549,-10.9801254,1.75537002,5.36519957,-3.52992272,-3.34385061
915,-7.17891788,-6.61922693,2.70742869,9.65876961,2.1626153,-1.54283893,8.40127087,14.9633741,-0.939085603,-9.87030602,-6.32581663,11.5680017,7.2050972,5.02968073,2.12558675,-10.9973555,1.74657905,5.44392252,-3.59688401,-3.24213934
916,-7.1947298,-6.62753534,2.64716697,9.68117714,2.1479013,-1.53049088,8.40526485,14.9588366,-1.26687729,-9.87417603,-6.48543453,11.3771648,7.45731497,4.87831879,2.01819968,-11.0146723,1.73001564,5.51947403,-3.6610899,-3.1386168
917,-7.2112565,-6.63526297,2.58802342,9.70341778,2.13146949,-1.5181185,8.40888786,14.9487715,-1.61494982,-9.87052345,-6.65576363,11.1620083,7.72002983,4.71502399,1.90555525,-11.0319939,1.70604074,5.59726858,-3.72720051,-3.03207111
918,-7.22594213,-6.64218521,2.5270102,9.72507668,2.11881995,-1.5057354,8.41385078,14.9374084,-1.93125224,-9.85586357,-6.81156826,10.9608078,7.95765114,4.56553602,1.8013829,-11.0486593,1.67420793,5.66423464,-3.78361487,-2.93091869
919,-7.24134636,-6.64780664,2.46664572,9.74647713,2.10416532,-1.49370801,8.41812611,14.9204416,-2.26655102,-9.83307171,-6.97710705,10.7352009,8.20483685,4.40454102,1.69198954,-11.066618,1.63330197,5.73243427,-3.8408823,-2.82550001
920,-7.25630093,-6.65240669,2.40672517,9.76745796,2.09054279,-1.48168314,8.42286587,14.9008474,-2.59137654,-9.80111027,-7.13750076,10.5080643,8.44026947,4.24738884,1.58714497,-11.0842056,1.58636439,5.79618597,-3.89384294,-2.72144794
921,-7.27078819,-6.65615273,2.34685993,9.78810024,2.07723165,-1.46976507,8.4277544,14.8777323,-2.91425681,-9.76018906,-7.29677629,10.2725401,8.67034435,4.08977938,1.4837501,-11.1021175,1.53247929,5.8568244,-3.94362235,-2.61788678
922,-7.28538418,-6.65886497,2.28709364,9.80842018,2.06412864,-1.45782816,8.43287945,14.850729,-3.23777556,-9.71019363,-7.45575953,10.0265217,8.89669132,3.9303844,1.38133311,-11.1206121,1.4710269,5.91490793,-3.99067259,-2.51356602
923,-7.298769,-6.66119528,2.22739959,9.8283844,2.05081391,-1.44620419,8.43793011,14.8197603,-3.56135106,-9.65071678,-7.61435127,9.77065754,9.11868286,3.77048206,1.27948725,-11.1397295,1.40154648,5.96868467,-4.03337097,-2.41159081
924,-7.31222153,-6.66240168,2.16899562,9.84807205,2.03619766,-1.43488324,8.44252872,14.7839384,-3.89166737,-9.58075428,-7.77500582,9.49728775,9.33973122,3.60640526,1.17746961,-11.1599598,1.32355702,6.02098703,-4.07408285,-2.30831528
925,-7.3242979,-6.66311216,2.10864782,9.86727428,2.02594638,-1.42298627,8.4489603,14.7488022,-4.19311714,-9.50570202,-7.92049313,9.24290466,9.53903294,3.45597649,1.08512926,-11.1792727,1.24434054,6.06542253,-4.10735035,-2.21055675
926,-7.33631945,-6.66288519,2.04914427,9.88623905,2.01352286,-1.41175234,8.45446396,14.7081718,-4.50589561,-9.4195385,-8.07019806,8.96717167,9.74026871,3.29984713,0.991214216,-11.2002707,1.15515018,6.1080575,-4.13824129,-2.11127806
927,-7.34738779,-6.66215515,1.99035037,9.90484524,2.00182533,-1.40037048,8.46042633,14.6646357,-4.81318998,-9.32532024,-8.21518803,8.68725395,9.93324757,3.14637637,0.9004457,-11.2216082,1.06076801,6.14679337,-4.16507244,-2.0150001
928,-7.35795021,-6.66087198,1.9312619,9.9231863,1.99016416,-1.38916337,8.46645832,14.6175022,-5.11894369,-9.22187424,-8.3578558,8.39926529,10.1206188,2.99402881,0.812024593,-11.2436523,0.959421933,6.18138695,-4.18757677,-1.92000437
929,-7.36736679,-6.65902328,1.87227404,9.94116116,1.97781432,-1.37846482,8.47209072,14.5663233,-5.42558813,-9.10834599,-8.49886036,8.10010815,10.3034554,2.84176564,0.72456193,-11.2672472,0.849833369,6.2113328,-4.20526838,-1.82720244
930,-7.37610817,-6.65692139,1.81355345,9.95886135,1.96667421,-1.36751568,8.47841454,14.5133266,-5.72248888,-8.98825645,-8.63272762,7.80262041,10.4755793,2.69514322,0.642365992,-11.2904739,0.73749131,6.23729515,-4.21893549,-1.73763204
931,-7.38433886,-6.65433216,1.75530803,9.97631359,1.95646417,-1.35618818,8.48546314,14.4572792,-6.01460171,-8.86041737,-8.76164818,7.50124168,10.6402388,2.55147219,0.563593984,-11.3140488,0.620250046,6.25932598,-4.22861862,-1.65051925
932,-7.39137936,-6.65150595,1.6974982,9.99349594,1.94314265,-1.34606814,8.49090958,14.3948126,-6.31783915,-8.71831322,-8.89245415,7.17607832,10.8046541,2.40429449,0.483179897,-11.340126,0.490479261,6.27649689,-4.23332644,-1.56494808
933,-7.397439,-6.64842129,1.63806689,10.0102177,1.9347446,-1.33512747,8.49843216,14.3359261,-6.59100294,-8.57884026,-9.00790596,6.88031054,10.9495306,2.27267194,0.413591564,-11.3640375,0.367661208,6.28839588,-4.23338938,-1.4851886
934,-7.40241432,-6.64547491,1.58005381,10.0267429,1.92526925,-1.32438469,8.50567913,14.2727528,-6.86610174,-8.42967987,-9.12091351,6.57331514,11.090024,2.14199972,0.345279336,-11.3886986,0.238184184,6.29630184,-4.22965002,-1.4089905
935,-7.40668535,-6.64211226,1.52194691,10.0430088,1.91549408,-1.31383073,8.51288319,14.2054901,-7.14158058,-8.27091312,-9.23052788,6.25682497,11.2255507,2.01269174,0.278681368,-11.4145985,0.101444088,6.29927063,-4.22131491,-1.33499789
936,-7.40917683,-6.63959265,1.46459961,10.0591145,1.90306842,-1.30402398,8.51903343,14.1309967,-7.42709541,-8.09671307,-9.34025478,5.91698933,11.3596153,1.88172174,0.210837692,-11.4422493,-0.0474733599,6.29571581,-4.2073226,-1.26590824
937,-7.41148949,-6.63637638,1.40541029,10.0747404,1.89574575,-1.29334199,8.52729607,14.0611048,-7.68393946,-7.92855835,-9.43625546,5.60921621,11.4770164,1.76545954,0.153480038,-11.4674578,-0.186546534,6.28858757,-4.19053698,-1.20048785
938,-7.41269684,-6.63351011,1.34736836,10.0902338,1.88749576,-1.28286123,8.53529739,13.9877319,-7.94014406,-7.75215626,-9.52779675,5.29455566,11.5885382,1.65204692,0.0979684666,-11.4931374,-0.330756217,6.27708483,-4.17015648,-1.13905561
939,-7.41226006,-6.63096809,1.28922248,10.1053638,1.87849736,-1.27307761,8.54265308,13.9115772,-8.1933794,-7.56816435,-9.61474609,4.97623587,11.6936102,1.54297698,0.0446093753,-11.5194283,-0.479237258,6.25933886,-4.14489508,-1.08262992
940,-7.41089582,-6.62886429,1.23103178,10.120306,1.86970901,-1.26314592,8.55041599,13.8314199,-8.44525528,-7.37580585,-9.69713593,4.65164185,11.7932577,1.43708909,-0.00657420512,-11.5459871,-0.632807314,6.23575544,-4.11535311,-1.03055096
941,-7.4084754,-6.62714291,1.173087,10.135006,1.86205947,-1.25300848,8.55874825,13.7507849,-8.68742561,-7.18104267,-9.77211761,4.33470917,11.8841906,1.33812785,-0.0536942631,-11.5717449,-0.785249352,6.20792913,-4.08302116,-0.983302534
942,-7.40462017,-6.62619877,1.11442983,10.1494417,1.85401762,-1.2432915,8.56678677,13.6668882,-8.92729759,-6.97871256,-9.842556,4.01365614,11.9694481,1.24343359,-0.0986730009,-11.5975828,-0.941435337,6.17370844,-4.04639626,-0.941106498
943,-7.39920998,-6.62607861,1.05604637,10.1636429,1.84626818,-1.23355579,8.57506752,13.5806627,-9.16216755,-6.77097845,-9.90717411,3.69331312,12.0479784,1.15400267,-0.141199961,-11.6230412,-1.09916639,6.13364077,-4.00622654,-0.904879868
