package,key,analysis,problem,algorithm,mode,setting_kind,setting,n,states,tier,transfers,min_ms,median_ms,p05_ms,p95_ms,max_ms,samples,errored_pct,error,build_s,recorded_utc
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,adaptive,tol,1e-05,512,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,adaptive,tol,1e-05,512,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,adaptive,tol,1e-05,2048,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,adaptive,tol,1e-05,2048,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,adaptive,tol,1e-05,8192,20,default,both,713.6388,713.7308,713.648,4589.35688,5019.982,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,adaptive,tol,1e-05,8192,20,default,none,42491.0545,42951.1282,42537.06187,43056.10051,43067.7641,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,adaptive,tol,1e-05,32768,20,default,both,53851.4616,54099.7236,53876.2878,54457.13835,54496.8511,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,adaptive,tol,1e-05,32768,20,default,none,53441.5784,54200.7718,53517.49774,55296.31093,55418.0375,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,adaptive,tol,1e-05,131072,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,adaptive,tol,1e-05,131072,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,adaptive,tol,1e-05,524288,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,adaptive,tol,1e-05,524288,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,adaptive,tol,1e-05,2097152,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,adaptive,tol,1e-05,2097152,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,adaptive,tol,1e-05,8388608,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,adaptive,tol,1e-05,8388608,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,adaptive,tol,1e-05,8,20,default,both,18.7342,19.50205,18.8577,20.46576,25.2986,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,adaptive,tol,1e-05,8,20,default,none,18.8919,19.3605,18.93028,20.008865,20.3407,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,adaptive,tol,1e-05,32,20,default,both,62.5736,68.9481,62.633925,77.375975,81.508,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,adaptive,tol,1e-05,32,20,default,none,61.9381,69.5568,62.54401,79.40895,87.3158,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,adaptive,tol,1e-05,128,20,default,both,68.6688,107.37695,71.62485,134.214545,136.6634,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,adaptive,tol,1e-05,128,20,default,none,130.3267,136.62815,130.353205,144.586355,144.6008,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,adaptive,tol,1e-05,512,20,default,both,35.0926,37.06245,35.13421,41.378795,41.6713,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,adaptive,tol,1e-05,512,20,default,none,34.8775,36.25655,34.91379,41.60916,42.9726,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,adaptive,tol,1e-05,2048,20,default,both,487.5691,514.9673,489.25183,548.238395,549.6455,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,adaptive,tol,1e-05,2048,20,default,none,483.8162,513.55675,484.03013,545.162785,546.5815,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,adaptive,tol,1e-05,8192,20,default,both,2127.6699,2152.0165,2131.546785,2167.523035,2169.3868,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,adaptive,tol,1e-05,8192,20,default,none,2127.0252,2164.6916,2128.529415,2675.094365,2991.251,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,adaptive,tol,1e-05,32768,20,default,both,6097.6704,12842.22925,6355.53201,12889.81545,12901.9488,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,adaptive,tol,1e-05,32768,20,default,none,5763.8427,5771.3383,5764.59226,5821.48909,5827.0614,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,adaptive,tol,1e-05,131072,20,default,both,51097.8731,51216.4005,51109.72584,51428.98122,51452.6013,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,adaptive,tol,1e-05,131072,20,default,none,51199.0803,51324.1099,51211.58326,51491.51197,51510.1122,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,adaptive,tol,1e-05,524288,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,adaptive,tol,1e-05,524288,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,adaptive,tol,1e-05,2097152,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,adaptive,tol,1e-05,2097152,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,adaptive,tol,1e-05,8388608,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,adaptive,tol,1e-05,8388608,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,adaptive,tol,1e-05,8,20,default,both,0.1285,0.1643,0.134485,0.229285,0.324,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,adaptive,tol,1e-05,8,20,default,none,0.0764,0.078,0.07697,0.151845,0.2724,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,adaptive,tol,1e-05,32,20,default,both,0.1285,0.1378,0.129355,0.18386,0.2952,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,adaptive,tol,1e-05,32,20,default,none,0.0765,0.08725,0.076595,0.2448,0.2448,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,adaptive,tol,1e-05,128,20,default,both,0.1455,0.26045,0.14778,0.33566,0.4413,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,adaptive,tol,1e-05,128,20,default,none,0.0766,0.07905,0.076695,0.09672,0.1218,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,adaptive,tol,1e-05,512,20,default,both,0.1818,0.30535,0.18636,0.36572,0.4079,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,adaptive,tol,1e-05,512,20,default,none,0.0768,0.08625,0.076895,0.11701,0.1286,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,adaptive,tol,1e-05,2048,20,default,both,0.2554,0.29035,0.261005,0.33078,0.3323,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,adaptive,tol,1e-05,2048,20,default,none,0.0833,0.09035,0.083775,0.13881,0.1713,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,adaptive,tol,1e-05,8192,20,default,both,0.7403,0.8896,0.7517,2.12695,2.5953,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,adaptive,tol,1e-05,8192,20,default,none,0.2362,0.27205,0.238195,0.45983,0.487,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,adaptive,tol,1e-05,32768,20,default,both,2.3289,2.9553,2.33669,4.40265,4.6316,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,adaptive,tol,1e-05,32768,20,default,none,0.9243,0.9973,0.93475,2.551395,7.8295,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,adaptive,tol,1e-05,131072,20,default,both,8.8483,11.73055,8.91309,19.9815,35.8693,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,adaptive,tol,1e-05,131072,20,default,none,3.1547,4.3613,3.185195,5.08412,5.1301,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,adaptive,tol,1e-05,524288,20,default,both,35.9181,37.4014,36.15788,39.129445,39.6889,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,adaptive,tol,1e-05,524288,20,default,none,14.1161,60.79165,33.849975,116.193615,122.5361,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,adaptive,tol,1e-05,2097152,20,default,both,130.7264,132.34275,130.96895,141.71055,142.7019,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,adaptive,tol,1e-05,2097152,20,default,none,44.9478,45.2906,44.99587,53.08649,53.0958,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,adaptive,tol,1e-05,8388608,20,default,both,34629.8428,87588.96575,49534.51793,98598.86518,106365.2165,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,adaptive,tol,1e-05,8388608,20,default,none,65910.7846,66345.6585,65954.27199,103687.5329,107836.63,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,fixed,dt,0.05859375,8,20,default,both,962.728,968.4255,962.80846,1008.868545,1020.2247,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,fixed,dt,0.05859375,8,20,default,none,974.8103,986.6862,976.045415,1049.08655,1084.0457,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,fixed,dt,0.05859375,32,20,default,both,2118.472,2133.42445,2119.75261,2145.766235,2146.0442,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,fixed,dt,0.05859375,32,20,default,none,2121.6769,2158.59885,2128.867135,2573.693045,2905.127,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,fixed,dt,0.05859375,128,20,default,both,5648.5585,5736.3635,5657.339,5748.74777,5750.1238,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,fixed,dt,0.05859375,128,20,default,none,5736.5939,5767.9804,5739.73255,5833.12042,5840.3582,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,fixed,dt,0.05859375,512,20,default,both,897.0097,899.12365,897.01852,900.23671,900.4096,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,fixed,dt,0.05859375,512,20,default,none,897.2215,899.9998,897.5644,4615.0122,5527.2084,5,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,fixed,dt,0.05859375,2048,20,default,both,37444.424,37567.0722,37456.68882,38129.12778,38191.5784,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,fixed,dt,0.05859375,2048,20,default,none,37510.3174,37678.8906,37527.17472,38169.57186,38224.092,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,fixed,dt,0.05859375,8192,20,default,both,54892.2188,54976.6516,54900.66208,66908.28442,68234.0214,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,fixed,dt,0.05859375,8192,20,default,none,54471.5939,54590.166,54483.45111,54607.36212,54609.2728,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,fixed,dt,0.05859375,32768,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,fixed,dt,0.05859375,32768,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,fixed,dt,0.05859375,131072,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,fixed,dt,0.05859375,131072,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,fixed,dt,0.05859375,524288,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,fixed,dt,0.05859375,524288,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,fixed,dt,0.05859375,2097152,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,fixed,dt,0.05859375,2097152,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,fixed,dt,0.05859375,8388608,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,kvaerno3,fixed,dt,0.05859375,8388608,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,fixed,dt,0.05859375,8,20,default,both,151.4548,151.90135,151.474915,152.152735,152.2219,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,fixed,dt,0.05859375,8,20,default,none,151.4004,151.88445,151.40886,152.055195,152.079,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,fixed,dt,0.05859375,32,20,default,both,226.4447,232.07105,226.610975,256.34311,256.8769,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,fixed,dt,0.05859375,32,20,default,none,226.7695,995.2841,228.92905,1247.57375,1262.768,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,fixed,dt,0.05859375,128,20,default,both,575.8572,581.9648,575.89527,587.513895,587.5467,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,fixed,dt,0.05859375,128,20,default,none,575.7815,582.03425,575.806025,587.48696,587.5631,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,fixed,dt,0.05859375,512,20,default,both,596.5032,598.3589,596.5266,601.83265,601.9609,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,fixed,dt,0.05859375,512,20,default,none,596.1989,598.085,596.31554,603.77439,605.37,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,fixed,dt,0.05859375,2048,20,default,both,5904.4894,6459.6684,5910.025075,6944.576975,6961.283,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,fixed,dt,0.05859375,2048,20,default,none,1100.9971,6102.65835,3181.433725,6891.978695,6916.919,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,fixed,dt,0.05859375,8192,20,default,both,35110.4941,35195.3111,35118.9758,35959.73663,36044.6728,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,fixed,dt,0.05859375,8192,20,default,none,35497.3874,35781.5416,35525.80282,35843.21896,35850.072,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,fixed,dt,0.05859375,32768,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,fixed,dt,0.05859375,32768,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,fixed,dt,0.05859375,131072,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,fixed,dt,0.05859375,131072,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,fixed,dt,0.05859375,524288,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,fixed,dt,0.05859375,524288,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,fixed,dt,0.05859375,2097152,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,fixed,dt,0.05859375,2097152,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,fixed,dt,0.05859375,8388608,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,rosenbrock23_sciml,fixed,dt,0.05859375,8388608,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,fixed,dt,0.05859375,8,20,default,both,4.5064,4.7316,4.620305,4.92984,5.2764,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,fixed,dt,0.05859375,8,20,default,none,5.477,5.59365,5.522315,9.48018,81.1725,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,fixed,dt,0.05859375,32,20,default,both,17.559,18.8926,17.733895,20.62451,21.0237,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,fixed,dt,0.05859375,32,20,default,none,16.5506,18.50165,16.727205,19.40111,19.5229,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,fixed,dt,0.05859375,128,20,default,both,83.7604,85.4472,84.17631,86.83141,89.579,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,fixed,dt,0.05859375,128,20,default,none,84.6579,94.05115,84.908225,104.65761,106.3944,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,fixed,dt,0.05859375,512,20,default,both,2.2889,2.48815,2.291465,2.73056,2.7659,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,fixed,dt,0.05859375,512,20,default,none,2.2622,75.8975,48.78218,79.6005,82.4125,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,fixed,dt,0.05859375,2048,20,default,both,2.5821,2.89005,2.65924,3.368245,3.6579,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,fixed,dt,0.05859375,2048,20,default,none,2.1179,2.20535,2.143455,2.28791,2.29,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,fixed,dt,0.05859375,8192,20,default,both,7.3482,7.6585,7.384775,8.959445,9.1446,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,fixed,dt,0.05859375,8192,20,default,none,6.7179,6.8487,6.72607,6.959995,6.9656,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,fixed,dt,0.05859375,32768,20,default,both,55.6856,57.00485,55.75837,69.16147,70.9317,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,fixed,dt,0.05859375,32768,20,default,none,54.4331,54.55225,54.49276,60.19745,68.0777,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,fixed,dt,0.05859375,131072,20,default,both,280.4058,283.13295,280.744425,299.785025,312.8375,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,fixed,dt,0.05859375,131072,20,default,none,275.8782,277.3181,275.92131,277.7699,277.8428,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,fixed,dt,0.05859375,524288,20,default,both,1128.4242,1130.14445,1128.68322,1134.478005,1134.5829,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,fixed,dt,0.05859375,524288,20,default,none,1107.7913,1108.42345,1107.847865,1109.18814,1109.319,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,fixed,dt,0.05859375,2097152,20,default,both,4561.8452,4568.5225,4562.93502,4589.0641,4592.007,5,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,fixed,dt,0.05859375,2097152,20,default,none,4540.6683,4541.6081,4540.76228,5054.42486,5111.4045,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,fixed,dt,0.05859375,8388608,20,default,both,18764.7557,18940.3514,18782.31527,18956.64815,18958.4589,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,pollu,tsit5,fixed,dt,0.05859375,8388608,20,default,none,17940.097,18033.7214,17949.45944,18084.02789,18089.6175,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,pollu,kvaerno3,adaptive,tol,0.01,131072,20,default,d2h,54160.6312,54289.0418,54173.47226,54297.37193,54298.2975,3,nan,2.554054126e-05,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,pollu,kvaerno3,adaptive,tol,0.001,131072,20,default,d2h,63383.1819,63438.0215,63388.66586,63568.73363,63583.2572,3,nan,1.736521173e-05,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,pollu,kvaerno3,adaptive,tol,0.0001,131072,20,default,d2h,43823.9528,43915.7729,43833.13481,44055.75872,44071.3127,3,nan,1.212995261e-05,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,pollu,kvaerno3,adaptive,tol,1e-05,131072,20,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,pollu,kvaerno3,adaptive,tol,1e-06,131072,20,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,pollu,kvaerno3,adaptive,tol,1e-07,131072,20,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,pollu,kvaerno3,adaptive,tol,1e-08,131072,20,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,pollu,rosenbrock23_sciml,adaptive,tol,0.01,131072,20,default,d2h,8930.1484,9021.9777,8932.96024,18469.01474,18863.0507,5,nan,1.249305833e-05,nan,2026-09-08T05:44:47Z
